"Cash","SP_current","SP_covid"
0.826516110893567,0.826516110893567,0.829794376327269
0.303516070160312,0.303753933733868,0.305902227662767
0.00413079208255976,0.00388641087514012,0.00312161347849586
0.00052883219870527,0.00052883219870527,0.00051855529854062
0.00456558939214255,0.00459692648269792,0.00402013712422041
0.00451242515525335,0.00474598499610188,0.00557602695051675
0.00447380059514776,0.00423329583026362,0.00424418297172534
0.00244856128346076,0.00276988204345453,0.00262045557464794
0,0,0
0.638851511000803,0.639679587895993,0.635712102384347
0.00097396366997637,0.00108037646803902,0.0010540882976842
0.190702546414346,0.169109717282136,0.182920200861094
0.281315999132787,0.281315999132787,0.301913383652561
0.107075807778399,0.110774311546116,0.123855959911927
0.0105009560718639,0.00953458363939268,0.011391423662181
0.000559453560693519,0.000525610898647806,6.7054194154084e-05
0,0,0
0.120531367523232,0.117710418100987,0.119508480477633
0.0369809534077208,0.0369709245019485,0.038541170508594
0.0308926232756811,0.0304013040326005,0.0320083403831317
0.0112101318874755,0.0111568312847345,0.010554050158161
0.106115142665138,0.0961871739910379,0.109693222633361
0.812148631359226,0.812148631359226,0.812094018834149
0.000993714566140944,0.00111814597989415,0.00111814597989415
0,0,0
0.00156535829306259,0.00167740972673709,0.00190794894254022
0.000710068947019046,0.000336276210094911,0
0.113507054342477,0.110314380434437,0.109419847331496
0.245842020323772,0.245842020323772,0.24541685856154
0.685601965523242,0.685890765305707,0.688063869017596
0.3566428597235,0.346630632062853,0.355835657134082
0.0311519037899225,0.0311519037899225,0.0315040919357656
0.190417870565189,0.190417870565189,0.186923519773794
0.0356941429059494,0.0373608426375176,0.0334785487657133
0.00769055978066442,0.00834308833344779,0.00941612953135005
0.000842646426035623,0.000842646426035623,0.000750868497455274
0,0,0
0.000948411361098394,0.00197253129725479,0.00184821056800727
0.176844280038442,0.159953369425653,0.149698803092805
0.000985890531476345,0.00103481091115645,0.00103379911397873
0.00673140689580769,0.00658271959768366,0.00617113636019602
0,0,0
0.0200615618816886,0.0200615618816886,0.0184734434629202
0.0269717797176257,0.0275878127370241,0.0272732671963858
0.76087670975577,0.762191884580801,0.763038541622755
0.00506952625211546,0.00592665421268491,0.00557043263487037
0.00225390442359542,0.00220110915997569,0.00183711007526881
0.253877857774274,0.250166483270093,0.247665458712795
0.000310920377573943,0.000405321500029251,0.000325866879116549
0.0114471847807006,0.0073132827283232,0.00268471248991501
0.000121238224534157,0.00012057112272612,0.000147403933403526
0.146534560592635,0.146534560592635,0.114513384816663
0.0295338274580751,0.0233280070060939,0.0202203204084606
0.00224459906592039,0.00233942997857481,0.0022702460747748
0.0397750917653771,0.0397750917653771,0.0499610601820779
0.272824176144915,0.272824176144915,0.271850511199257
0.147574014632262,0.147574014632262,0.14536041810176
0.128716686374731,0.128716686374731,0.122897122606948
0.26311777298883,0.26311777298883,0.260202506397436
0.00895213008629007,0.00885147679884008,0.0093917782103883
0.081670245926845,0.082923881837981,0.0796622791956837
0.0685076432518744,0.0685076432518744,0.0685076432518744
0.116115893570312,0.109792123977718,0.100717315735117
0.00362720754487241,0.00394011945961522,0.0040309662275801
0.296089045364086,0.290597326146469,0.293325961159952
0.00587464150962571,0.00618286667917384,0.00515280920711911
0.0418917293518517,0.0359406805597861,0.0360386295868517
0.123419699796637,0.124529537814959,0.117643658279652
0.00195404905981509,0.00223702067322417,0.00221005401850478
0.00222061669587781,0.00222061669587781,0.00231538568735622
0.000881969229679185,0.000445328188860933,0.000506798073723281
0,0,0
0.00385061614228108,0.00341285950035003,0.00297286475626281
0.0105891270071707,0.0127385281460539,0.0118107603183139
0.000255168724521079,0.000150174142462406,3.93668953938471e-06
0.000377819150959216,5.04197699507404e-05,0
0.0058617542801131,0.0058617542801131,0.00620261053523085
0.000287401984196186,0.000252099976635201,6.27505988911125e-06
0.287229824402259,0.287876636041803,0.286323326094224
0.0135502223602406,0.0134351429799952,0.00748642822371953
0.0384747686393262,0.0384747686393262,0.03790393604552
0.0111574499477748,0.0111574499477748,0.00577214292232525
0.00121075632652962,0.00187882838144656,0.00266648165173548
0.0768375520038087,0.0768375520038087,0.0733165915934648
0.000151878447702258,0.000150233655215454,0.000144271094350431
0.270162613956562,0.248295557675111,0.258490071138467
0.0490235288627356,0.0490235288627356,0.0485710317918654
0.00906739242343079,0.00964890867964687,0.0108951137644616
0.263652135074301,0.275985134015916,0.279089213258258
