"","Tax","SP","value","Vari","Goal","PovertyRateLabel","TaxGDPShareLabel"
"116","Universal_C","Universal",-0.00193616427821344,"InterGiniChg","1.5degree",NA,NA
"117","Universal_C","Cash",-0.00178847323541202,"InterGiniChg","1.5degree",NA,NA
"118","Universal_C","SP_current",-0.00196007070800233,"InterGiniChg","1.5degree",NA,NA
"119","Universal_C","SP_covid",-0.00196007070800233,"InterGiniChg","1.5degree",NA,NA
"120","Universal_C","PMT",-0.00196007070800233,"InterGiniChg","1.5degree",NA,NA
"121","Luxury","Null",0.0118698301399468,"InterGiniChg","1.5degree",NA,NA
"122","Luxury","Universal",-0.00241920412051486,"InterGiniChg","1.5degree",NA,NA
"123","Luxury","Cash",-0.00230327043234703,"InterGiniChg","1.5degree",NA,NA
"124","Luxury","SP_current",-0.00247259399200629,"InterGiniChg","1.5degree",NA,NA
"125","Luxury","SP_covid",-0.00247259399200629,"InterGiniChg","1.5degree",NA,NA
"126","Luxury","PMT",-0.00249927733141798,"InterGiniChg","1.5degree",NA,NA
"127","CBDR_P","Null",-0.00686355135579424,"InterGiniChg","1.5degree",NA,NA
"128","CBDR_P","Universal",0.00361538932292543,"InterGiniChg","1.5degree",NA,NA
"129","CBDR_P","Cash",0.00366327081173165,"InterGiniChg","1.5degree",NA,NA
"130","CBDR_P","SP_current",0.00365061395974084,"InterGiniChg","1.5degree",NA,NA
"131","CBDR_P","SP_covid",0.00365061395974084,"InterGiniChg","1.5degree",NA,NA
"132","CBDR_P","PMT",0.00365061395974084,"InterGiniChg","1.5degree",NA,NA
"133","CBDR_C","Null",-0.0139043725754581,"InterGiniChg","1.5degree",NA,NA
"134","CBDR_C","Universal",0.00427530642350456,"InterGiniChg","1.5degree",NA,NA
"135","CBDR_C","Cash",0.00433726375919396,"InterGiniChg","1.5degree",NA,NA
"136","CBDR_C","SP_current",0.00430844957904337,"InterGiniChg","1.5degree",NA,NA
"137","CBDR_C","SP_covid",0.00430844957904337,"InterGiniChg","1.5degree",NA,NA
"138","CBDR_C","PMT",0.00430844957904337,"InterGiniChg","1.5degree",NA,NA
"139","Luxury&CBDR_C","Null",-0.0144700827514045,"InterGiniChg","1.5degree",NA,NA
"140","Luxury&CBDR_C","Universal",0.00495647021848076,"InterGiniChg","1.5degree",NA,NA
"141","Luxury&CBDR_C","Cash",0.0050945188162676,"InterGiniChg","1.5degree",NA,NA
"142","Luxury&CBDR_C","SP_current",0.00502728132057304,"InterGiniChg","1.5degree",NA,NA
"143","Luxury&CBDR_C","SP_covid",0.00502728132057304,"InterGiniChg","1.5degree",NA,NA
"144","Luxury&CBDR_C","PMT",0.00506307878922663,"InterGiniChg","1.5degree",NA,NA
