"","AFG","AGO","ALB","ARE","ARG","ARM","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BIH","BLR","BLZ","BOL","BRA","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GRC","GTM","GUY","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","LAO","LBN","LBR","LCA","LKA","LSO","LTU","LUX","LVA","MAR","MDA","MDG","MDV","MEX","MHL","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NLD","NOR","NPL","NRU","PAK","PAN","PER","PHL","PNG","POL","PRT","PRY","ROU","RUS","RWA","SDN","SEN","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TUN","TUR","TUV","TZA","UGA","UKR","URY","USA","UZB","VEN","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"oxt",47.6690532648563,19.523357333394,7.21848982941379,70.7815342979776,6.90002385288088,126.688747433928,61.6771661642123,54.0856658922656,41.4017800420325,38.0203617794483,55.6686887233751,51.8933949731084,33.0763639749539,32.6700364717148,47.4557648932096,57.5640191435653,7.31458986532814,5.60594224602349,67.1798621018831,6.81785403738339,20.2857077670768,24.2614335135124,34.8794133753381,53.9750511053881,51.524238057348,6.51664040906765,55.5874845010378,56.925414116913,23.2711056796291,59.392834171675,35.1990108795273,23.7081326650837,31.9799147396306,13.2883488569002,6.60930579414159,52.2640447587075,59.6658046876276,48.6553527267762,50.9312423305152,50.2470350298365,6.21172718727962,54.5800726005438,6.72546744669235,53.7445136331019,28.3581899584558,58.6456930937902,41.4533660616882,40.6783602806512,47.709907649962,5.37018660362754,57.4076534562757,15.7027875188318,7.88559571861138,45.1073919347815,35.3410223357785,50.3920100954388,64.4256693849462,57.186300770488,29.5337308098391,47.6267479177918,6.39274223700424,6.34537134052723,6.04327552026076,39.9405684278082,58.1424871498022,36.6397640150421,17.7387717684325,6.45874209328786,46.0832493991611,32.0308303607884,55.0349091825808,51.3154405720184,67.4394313543573,54.9045939670098,6.97774122467583,69.401995543332,50.0436703908029,68.266751068546,31.3094499241052,63.4981903342857,4.94259369182573,15.7027875188318,57.0092935033192,27.3331430514119,29.2668767100356,55.7598538485774,5.77916449876335,16.0422376264174,42.153936593658,57.7713653489698,43.2461240215361,37.3536373025629,47.5989231936613,40.4303139886033,53.266881823056,6.27710601398996,33.1211775046362,6.37525687817941,75.19203302738,34.2874910213852,6.5446553247088,15.9806782829657,28.0312755839654,37.8028242556702,22.5471062447105,41.9090511390602,48.6136527802644,60.5519767786767,6.54585135850448,54.8255676967167,42.5518258055812,48.2362149866768,43.9768551409257,53.0038474481897,51.6054473630276,12.4234554464782,15.7027875188318,7.16872787939831,5.8622474808374,6.82787270487489,1.13749765361591,33.9568056525243,56.7754553039908,52.8745135629366,24.5949345893311,47.6588039575768,56.714426450306,33.4264143739404,28.8795307810832,52.0965029871886,15.7027875188318,41.1001715846614,14.0329540036319,28.3581899584558,58.6266002440738,28.3581899584558,41.2425635790189,6.34537134052724,47.4044820232782,37.8558062743356,50.8953501055411,5.20317386233656,24.7501373543394,30.9434005562897,60.0481353425487,51.8646575417205,6.51444737185877,51.5652963668332,86.0323143946319,49.5049579083082,6.37525687817941,53.0035362618974,46.0960305384877,6.37525687817941,45.0598497063338,39.5258816329502,60.8480651875057,6.2029121499693,55.5367043770494,45.5903729279055,6.50475306619838,6.32311517744524,15.7027875188318,15.7027875188318,30.7441626136964,24.0100172953125,27.8482976719564,25.6739751596565
"cmt",71.1055984332228,64.1902228013165,58.4906782386409,58.2871385297879,51.1530806459938,45.8334154374506,47.3017950057143,45.9802510925294,60.7836966514295,63.7944635576722,41.1413862025264,58.9405097879368,70.2006381559807,65.0726105630095,53.7398697049996,67.5308334094414,99.8786437632453,44.1846802301971,60.4761456765485,50.9966689317241,42.8678984327672,69.2680289334305,73.4064716394733,42.8925039984103,39.43412022825,49.4453709243513,41.7756794984118,69.7309042249954,59.6436312578924,55.8468538828049,73.5873091569187,52.5662355122396,50.4835572242159,64.1150843050515,49.6613112679476,44.2412713503883,53.5381894310103,42.3897334822937,49.4190340023416,52.3392095348176,49.1226086799115,52.9804112817539,53.8215793896834,52.153692992724,60.261945562168,50.0272702322872,30.3212189763349,95.7726898976967,56.2979628703603,45.7303298391469,54.7288919745855,76.5211925771114,79.1439928847517,48.498832928147,68.9105850509726,63.2229727976069,60.6439711966756,65.3100563661892,62.6821417654654,37.8535580381437,61.130941401819,48.5601270234572,71.9269606773088,55.4455387740228,55.5133207074796,53.9442148410303,85.1722789543632,60.2240044885802,49.2796230842638,70.3918374127325,64.0932723978731,39.3731915090281,55.4931864252009,44.6012033415945,58.4531529885468,57.0825023428053,56.243666892095,59.5547501085364,49.5319389318662,53.030294714661,52.0186364732422,76.5211925771114,42.8544738313616,56.020811268923,65.156039169788,71.7355419306614,43.9819273334395,42.3204891936619,77.865834611879,39.2992105839765,41.7101405318274,68.3475332749922,57.0456311685513,82.657828977675,52.5831860447834,303.694152851075,62.6609886600576,39.3043747587212,37.8264935212367,58.4799643420346,38.3151270975824,75.996201659806,42.5792686742061,47.0081494412068,70.2203732895002,50.1835930891353,43.8180378298531,83.4561479768824,42.2024109461346,44.6127610434852,69.1054955528072,52.0478464802073,77.6905704932829,48.6702690431629,43.2646651854319,63.7878762980645,76.5211925771114,72.0441882829176,43.6294848213881,70.6248320283381,63.4553436058866,54.1968872795866,52.7423419835432,44.0933608043376,48.7784608587767,44.0737904512133,55.3324673072517,69.1150058156405,61.4143302957456,73.2787248039418,76.5211925771114,86.8280847627948,106.37726447024,60.261945562168,63.1333352078735,60.261945562168,103.035508469401,48.5601270234572,49.5604418841043,36.3467501398408,44.6127782019926,57.3526754990185,66.5669284881886,68.3620514135357,57.4731498475542,59.7083662604028,41.649793872454,64.7703199650592,75.0715487803306,70.1490324382517,39.3043747587212,51.4167622537856,39.3090892047701,39.3043747587212,55.0546374031636,63.7567843129895,62.3506705543862,46.5347414463673,44.0888678822309,57.1216991620928,49.6638085020909,71.6054669110723,76.5211925771114,76.5211925771113,68.054347116878,68.787305468052,59.1131271017555,40.8868055572437
"omt",61.2132851342983,64.0398280104982,77.4019803159356,43.205797774723,47.6157579531392,43.7729584629931,40.1409236758349,39.8450296890383,57.6013732058853,63.7944637283591,45.9846131950778,58.9405102044413,60.3272175628149,60.3054862939131,38.4955651511267,56.7453276014506,72.3276939522814,41.1120253463769,59.5531196012145,47.4816077745527,45.5004837015482,48.538147668408,63.1429615193998,41.4104728895162,33.4648034498291,45.9976288568655,41.7756854441683,62.0691799368957,63.2189810919115,51.2423284639296,64.1756567291151,57.7366428919612,60.970933301696,55.3702389594672,46.196182452333,35.9593353884855,46.5751614452914,35.4928485532799,49.4190338462772,42.7643026997038,45.714093183009,52.9804111140688,50.1901009953479,52.1536928288109,51.7899445253601,46.8771800220316,45.1917097556702,69.9039779240352,42.9813910430999,46.2913451787649,54.8479016311076,59.6364599235323,51.3975735943107,43.0127574596689,63.103625872454,56.7906580397283,52.4727731727627,84.215369269053,53.8812128850575,36.9834792097093,61.8633818894295,45.182697477065,48.7959370809176,42.1367936504002,71.6108936936475,41.6277883294727,66.4422130577812,44.4121680565651,42.9414195948552,54.0938757428843,54.5580671115847,33.4201580367763,41.1313486887898,41.0773524464474,41.1984857072863,42.3693885076023,52.9607235410152,77.6596009986919,59.8562728376916,53.0302946234664,52.0186370181599,59.6364599235323,42.8544799393833,40.7435535593116,49.9004271855556,41.3041917323287,40.8901878331082,52.7933319700402,60.8606464575946,34.4635922513907,43.3635884854105,40.0065535709038,57.0456311359075,62.6951951405884,58.7272626968043,50.9530295974299,46.1989358336613,39.3043662407859,36.7942450460603,55.6331943417082,37.7904244473044,59.3303091932154,42.5792689286659,41.4040244980478,54.6507767043116,61.6495625687376,43.8180381730056,71.5758837423886,42.2024017962238,44.6127609293663,54.3146494745374,79.2515663497351,59.3909957964953,42.8057647044199,37.4789631718306,70.9453116001431,59.6364599235323,59.2659565959751,40.6334773538438,64.2724734916255,55.426153691089,57.2904694565076,39.2289349814884,38.5006501591145,57.855606691457,39.3421997989579,55.3324671826402,56.9020299632716,52.7109938764431,76.8502410778963,59.6364599235323,50.0779933367037,100.313430205362,51.7899445253601,48.7233030297454,51.7899445253601,55.2940150061803,45.182697477065,44.2100795682049,39.5323565781492,45.2855357785193,49.512610143709,46.8900051575748,52.4609395713285,45.7499949826243,44.477984601723,41.6497848474091,72.0376784332931,97.8508026092903,67.6807357146714,39.3043662407859,51.4167620922947,37.6568141683291,39.3043662407859,50.6124413781638,61.1548699845865,60.1473296193508,43.2729175660357,42.5600805392041,63.1749389949814,46.2469394174433,52.727945027403,59.6364599235323,59.6364599235323,52.2013463676263,48.1770924976468,50.7726975512511,49.4917081292214
"vol",43.4990727644986,37.2533784842152,51.6361344909263,51.18077813523,46.4462521504964,24.4727157987879,40.7215127586651,40.2034280585739,44.7393095354017,40.1278725614348,42.0167529924978,52.9193646052974,52.7770859707171,45.5993853156031,34.8073969172865,49.0927312322326,36.3905577686943,40.0779261612015,30.2803686931306,46.3256866372753,34.8840055906374,37.8740497508036,55.3300105710192,41.8992330281368,34.015448577967,44.851396628425,53.6768144232211,50.7792428176561,48.1238895607971,42.6998017687008,45.3253877986063,36.2898062148508,35.3342088755233,34.7504962621289,45.0399465128004,28.0715198054565,47.0317738827347,45.2851841731796,46.6870435077641,54.4577645283143,44.5580504658825,50.0762557252116,49.0107630247598,49.2598115664964,45.2910549278106,48.8095046993716,36.1466235048962,58.026945504325,26.9389998963653,32.1954358589179,46.6564437860725,39.4603454913492,39.1137492587856,44.0237805537568,32.7533506939003,46.1946403952107,43.6995855548867,44.7063088171786,47.1325306355024,39.3193919475641,57.5525918012021,44.0507925935819,72.0216842828242,47.6562137964064,41.2059096415513,36.8042824514905,44.1374719846428,37.1629232042512,37.5721875481075,49.3750888062976,35.8995113834314,33.9025252321033,48.6898469688021,45.4633938220416,36.4529844910249,50.1598463184871,49.053041559949,50.9350093039741,34.7011958120091,40.1937357217181,40.5274579128888,39.4603454913491,55.0713886941778,64.6946530888747,45.4806676066628,45.3042369006412,39.839090197909,31.6889753791825,46.0565343572338,36.3751257119416,43.2748422567778,30.6404590946052,46.6137439718237,42.1246740348171,50.0162153888128,23.2914323882369,31.8558959885761,34.830762880509,40.5152018314949,45.1836116068183,41.1027193082587,39.5265523345114,37.1302514353192,31.6516188725221,37.1356784959361,39.4760190653402,43.8180372373397,68.0948640722217,37.4302984799718,39.7146316445999,44.1244644004148,36.0123665776285,29.4494357264357,43.4596450589255,37.7466558944922,43.632742308876,39.4603454913492,41.1622099077431,39.6507297569156,30.1134245986966,41.3724504838554,38.8345420807848,43.1998805388882,38.9715862477881,25.8315283089086,38.0308955404517,44.251857154522,42.7951563330523,46.1098275395664,51.8485928890596,39.4603454913492,35.8622059306547,56.6530341068563,45.2910549278106,41.3062948562691,45.2910549278106,33.6170819195257,44.0507925935819,46.399354896484,44.7400961808435,44.0701068109813,34.1567613849997,36.9166503645692,47.8571453156367,42.5939460393555,48.2367877695645,36.9343428420342,39.3857717745974,64.2295982511579,37.2346315549526,34.830762880509,48.5465519224897,37.4869183967748,34.830762880509,46.6630427486302,48.4627595882488,48.955898577405,42.1785238210608,43.0631860441489,34.5235636070747,45.121768988576,41.5619502898854,39.4603454913492,39.4603454913491,47.6106147636128,37.5775589378223,44.423926597342,28.5771605761845
"mil",48.917287774866,83.8159176349675,54.1261607611976,45.1763259521415,53.3144515712655,31.8672618415585,41.1413344207617,40.391026793103,52.9141448228166,91.1096495898351,49.9375142309145,67.2483999743659,96.9333250883939,56.9252896317932,38.61014377983,64.8205614393299,69.2901939613817,45.9953970432442,64.0976130537329,53.1696880491103,42.3196383002814,55.5181776088293,100.99533061559,43.1286353084426,34.3215758226009,51.4849550736944,51.0369830052452,75.4916948142576,74.0047892138438,78.6337297885498,60.7900087670914,45.6953416862522,62.4259200449798,58.5119012571154,51.7073063901409,32.567018565642,47.1657885319258,42.1022714016702,50.734290792266,44.1642394017361,51.1323851167257,54.3874716548125,56.196288663949,53.5545359068536,83.2427614424485,46.3712015086161,45.5430687061253,59.7351757503009,44.3119926638833,48.850448546056,54.5562020500049,55.4846903312485,72.7129450975833,43.4736170670122,60.4167910563848,72.2583054257338,79.3630299369119,50.8546925304814,86.531413402522,37.6723169527319,66.2944797260997,50.5637358817834,40.8085339637884,44.2029615756359,72.2695061409794,43.6656255677876,61.8846182679475,61.7264020562826,42.7374354211158,59.291637421918,44.4145010765895,34.2491756842935,43.0124002574095,44.5180292908335,44.4472587324985,44.2816390891717,48.4618280389324,64.8200790675304,61.229297038649,51.4209452251168,44.1559939429533,55.4846903312485,52.3522189423768,70.1550012379531,54.7548517857482,75.2315575341503,45.7432316183298,45.3418315124282,57.3181305621553,38.2302618277023,42.7419591174054,43.1021535886764,59.2276818906962,53.6454729069689,74.8584797718988,33.9905937283528,44.201310928167,44.2728241922008,34.6361495766544,79.9594022835363,37.8476265219453,55.3053744542117,30.4062562561348,60.4147762998235,76.726973090026,53.1407637460895,43.8180376153817,76.5002353731724,47.5012412916679,47.4972160538348,62.2049499930693,76.4599122964917,42.7989344767687,43.3112124874173,38.0322657597783,54.6332847301755,55.4846903312485,73.3877695073918,45.5042698857648,62.9445536813608,50.7352649709337,57.6343695021497,43.4982157120076,38.9973224715002,67.8754177414254,40.3335200840997,49.0384720876071,72.3405573759717,84.9173709232959,67.4312611508834,55.4846903312485,120.901772364311,79.617885607386,83.2427614424485,48.7093687088433,83.2427614424485,53.2485912761686,50.5637358817834,46.1499485111482,40.7637034072231,46.5034586963018,54.2651122043566,53.5146291476361,57.5297909297574,79.1053962748762,72.4464473901454,46.8856875556518,71.1546221897347,81.6972390318963,78.7424936779743,44.2728241922008,52.7960713077598,39.9076391576234,44.2728241922008,49.6577130871986,70.2644445065205,56.4424445433414,48.4286733634522,44.3315677993102,62.7358713706797,51.7768274635215,71.8803844676374,55.4846903312485,55.4846903312484,57.2574109351758,55.1071604947409,81.6686551681763,50.5671831327717
"pcr",49.4464545525615,41.84350697371,41.210120789135,45.063157196348,30.2705957278478,30.4877041817474,46.022109621006,46.0477720045056,43.4159658515812,54.9461855103312,37.5670813624054,53.7121499329737,55.3097122558179,36.9318936049032,30.6779476170585,49.1629965727319,52.1583008068141,26.2251569139154,31.8949545758726,30.1767816448459,34.9142417498799,37.627758613725,58.0023646465315,40.591898915807,38.4254523679185,29.2909425223073,41.9499420992463,40.9208643505386,50.8257173232111,45.7572735980064,54.8218842188773,30.4754201987903,50.3282092110119,27.4442714683541,29.4137531631769,29.4337163528067,53.8968351547842,27.5927955546953,43.0416561670712,21.2060892696153,29.1770816094096,46.2018424732118,31.9090059490845,45.3966520338608,47.4636022638535,43.9387628126727,44.1243217786044,63.870203929492,17.8969129737403,28.2454280748302,45.089161987469,25.4869195772308,46.3954612698535,50.3735176939923,36.89454957713,48.8338855381973,42.6804681977644,43.8902929762974,49.3880285622376,37.0565410272942,64.6947112401791,28.7868613452043,23.1299814732785,43.6664997483738,43.0160916300836,37.6624717398786,28.6798526777398,30.9801768898094,38.6086224921183,47.897435719855,41.5817808462836,38.3146958255684,42.8976134663605,43.6648216268936,27.556182770582,44.2049050749592,57.968023129876,46.6812734587426,49.3593471428028,52.1689931485853,28.7768780313151,25.4869195772308,43.0328194966187,27.2546646121805,44.089639896138,37.9683301382049,26.0895513208621,26.8597139543827,60.3261699782149,37.0724209713949,29.905637109827,42.336775367789,46.1955640454731,27.4621412323659,51.6352693033506,28.9538137469144,26.8551865410467,29.9818106357844,30.2906027102628,47.9905213272029,32.5960244113008,25.7935293730866,39.0009961344205,33.0036497713334,37.3381899530772,36.8445005872124,43.8180381656764,74.5320167661394,32.2720385771826,27.1198722692973,52.3055537198976,41.5570436860162,26.5178489000139,49.5671752113825,42.9821557170858,41.3508473488476,25.4869195772308,45.1535900640455,25.8141643224564,35.7542033499521,26.274187478699,44.2468675413756,44.0027811053831,44.5303320390157,37.5084430248203,35.530257793549,44.7683092232386,57.5077489750492,48.3662116448995,37.6366739221376,25.4869195772308,21.8363698815896,59.9079288146376,47.4636022638534,38.3636119358424,47.4636022638534,36.3944566332976,28.7868613452043,43.5719285168724,44.1568097370435,31.2092436429424,49.037267913083,36.7550312446945,46.4121538328885,59.1020103845854,44.3758239520938,31.8302113376284,50.2358768587221,58.8827340424063,27.8788826806169,29.9818106357844,44.7154053778042,29.0643779171622,29.9818106357844,47.3461800376856,73.3705365424946,47.0871940515215,27.5683436742823,41.7155667468159,44.1881564319633,29.4144499253809,35.062842091915,25.4869195772308,25.4869195772308,46.1762422976232,37.3459089181538,46.5702151350423,40.663566320036
"sgr",43.3180735147832,47.9034965917026,34.1550607899423,38.2853370100219,21.657332129206,27.279208294379,38.6151410786457,40.8037049599007,43.7527490665825,69.0895702036641,42.5806280790395,50.3065070524561,40.8356828687678,55.5226527129558,32.4069907015345,41.5171337617662,68.2271272044472,18.7916368983564,30.5132468345452,21.6023124921983,32.9505002268689,32.0929752954831,42.9998300163677,39.2758385413306,32.1987328872616,20.9469021757843,53.6768152690463,45.4113764161706,44.1687316230172,54.0556749404909,53.9135866229123,6.8139785500333,28.6644041686226,32.3799472358828,21.0324309441371,29.9559274450936,48.0696588378174,32.3518690657912,48.3886743839015,29.7573163823347,20.9189467293032,51.8889531486895,22.947188210271,51.063542225215,35.0281565023861,40.7783840287446,31.0754460812312,62.6278932953855,42.2505044307691,18.6124170580769,55.6907142774878,32.1566545149313,45.4794657178933,45.9169756975159,30.7137993866871,38.8013819415668,39.1170573691065,34.3407309836648,36.4769438589754,39.7256120032313,42.0183035195625,20.6071602090179,19.5373173172082,39.9410336588474,45.8731173831187,34.6591121209073,36.0537755158644,38.3036668341017,37.2309970457023,42.151259870624,27.6572912338825,32.1538601017163,36.445101220105,36.3405582615372,21.7673361362546,37.6037844698836,52.3854640176701,54.0852521036856,28.151719155193,48.7263255369813,35.6543607811081,32.1566545149313,55.0713895566055,67.0773821966644,38.7279686462444,48.9290253666223,18.6528268953307,29.6593921518206,44.5197419261488,37.2731615417827,43.4194410740415,36.48480395414,43.3139840313565,30.9696507285895,50.279802383676,18.3519280211986,27.6386474476424,43.7890243627022,30.261451850695,40.9806870252204,29.6356315583269,32.3412070878372,41.9986616571625,32.2404577227956,43.8005483315547,34.1251102526699,43.8180414668566,53.4580896107201,46.9797294163994,37.4275463060518,32.6869544307325,27.3620347112651,27.1088767679388,44.6640544553101,37.909135166576,53.4699049266258,32.1566545149313,33.9348797739988,18.4850709108117,31.8593338694959,27.1182246270626,46.1859223406868,35.7648284264174,39.8106959859522,33.6366579267912,34.8181989537725,48.6906289707319,61.2517281450105,35.6329116477901,38.5784286662813,32.1566545149313,48.591086721684,55.7511682436147,35.0281565023861,35.0793198228825,35.0281565023861,47.2847285517981,20.6071602090179,43.5223534369157,36.4341848608748,41.7260587919177,24.7709935235208,31.4450302258955,40.8104755862791,38.7414618671117,54.2189822370318,46.3734174571948,34.4755314129457,68.1943838060514,36.5418768568528,43.7890243627022,50.3324024141788,32.1463821948363,43.7890243627022,50.639840893472,54.6505303256325,41.3631366002821,19.7020056134107,40.3585633185875,30.1538226584298,21.0738381977109,52.5571375638715,32.1566545149313,32.1566545149313,40.5883711309986,31.8511523458416,34.356121049235,23.1061571192159
"ofd",55.8572984906766,43.6208978642291,69.3027624725951,45.4100817387772,53.8285088112363,32.9285707255679,42.7324402192464,41.8921461597547,53.3912744196134,35.1594250742124,47.1423899196695,54.0753457910215,55.377524615861,50.0658493868442,35.1538245234439,56.8193095683792,60.2216460239734,46.4185449176242,48.1099272326027,53.6901646053364,43.9172722587063,48.5454408460514,57.9705750689347,51.5820875632109,35.6530425796915,51.9718215591823,50.8102119156654,50.5515856159686,53.7693921890679,49.8829466933893,50.0513954411754,53.0966059993781,50.4456550407106,48.1333329157191,52.193381933215,42.8089237952154,48.904277793742,42.5943257103087,48.3951295800028,44.9514692598185,51.59356880448,51.8995416324196,56.7597455687408,51.0737004964077,47.529517369451,48.0689230646015,47.4432915689507,41.7738945621558,46.5002200437757,32.8540710535905,54.8007414405483,45.0365430711334,51.8337483315547,45.0994192776706,45.7829216207419,49.4041640542771,51.7214309916219,59.698716289373,49.4552159354654,39.293130968025,52.1993070275057,51.0351574294188,43.6884402207448,44.3425996787484,48.6529422980627,40.5917500254621,50.3316562487081,47.1609091196426,44.4819430552816,52.6281583943468,50.8386722049835,35.5728571134258,43.242498572521,42.3042848257178,46.0399262311795,44.5269667698606,49.294637613082,56.9641973656308,49.5297139150597,42.7261859935536,43.586928531312,45.0365430711335,52.1308736465647,45.1300730729924,48.5262552656626,39.1725291340963,46.1530938045383,39.0090840876507,52.2310697900014,38.7183519281485,47.9560144074329,41.4464447337042,51.3025661195489,45.3896378770945,55.1271280588784,43.2288509792697,48.2356723697278,42.3583996056569,31.8281025859941,47.7527665945977,39.0399344881594,45.0467615694604,42.3252128570441,48.7993936095437,44.5534631752681,47.4398377084854,43.8180379055383,58.1907470203845,45.4584012844231,35.2376314718461,34.1243901514732,50.1623431279059,44.7113410014151,44.8751165692675,39.3927880206884,49.8728944636487,45.0365430711335,51.8425378805196,45.9511853836655,46.5976389405131,41.2471737198354,38.2891142205057,43.4062639430465,40.4186180354923,48.7124249453129,36.9888650023321,49.1582344980989,46.311776420594,48.3733907026748,57.3453879153176,45.0365430711334,44.0815801896047,104.527272576802,47.529517369451,46.807810692358,47.529517369451,39.9665975389586,51.0351574294188,46.5002427674162,38.2138125056979,44.5651979898895,44.6060681970227,46.8647463735762,51.031185033815,39.0340472109916,55.8523405809661,44.8680628585179,53.9100741275428,71.8154588511126,54.2930741571194,42.358399605657,50.3382323518106,43.0466347659798,42.358399605657,41.547928757205,44.00754411097,55.3872891281489,48.8777236833662,53.0383407515926,47.1908608856941,52.2794051156435,55.1921149114465,45.0365430711335,45.0365430711334,50.7743936479667,48.1756617516574,46.609802908834,40.9284391480545
"b_t",54.6420195808476,82.7465021480477,57.6619487028103,43.4514371015246,55.7407504362296,43.1493754628582,47.5984270773076,42.5943227429303,57.1197205002288,50.5307931297575,45.7163311749257,61.5053013730996,59.9241136887708,48.6334518408515,61.4435383229788,55.1150027581957,70.1718730587838,48.0702864704686,66.002329444567,55.5862135427484,39.3438988552019,60.8054520803787,62.6234840069296,45.2593055964349,39.739493541039,53.8386886765974,53.6768128160631,65.623856441018,59.9299071189927,48.8552512733333,65.2711926515076,73.5739264912693,61.7728601229334,64.434762150144,54.069621750546,42.4000650590464,53.9460076152148,45.5630649558751,44.1122944697473,47.5116343587283,53.4244359404743,47.3374755012638,58.7076359105961,46.5416372013953,51.4397158265785,46.7008566033372,48.6369309336413,52.3684885640114,35.8975242429192,52.7982179087892,50.4110693338938,48.3279334948951,59.5093932554641,46.4542334160768,66.5131069497795,58.5022672717688,64.0875157199819,73.2956671196285,53.5137844863271,44.2511096053123,73.625276994645,52.8566890007981,61.4291602866666,51.2162302818675,62.8557361606897,40.1374185607086,53.9393879861383,40.1487746560264,44.5339540405583,63.8198269980968,47.2268437604694,39.615658434631,41.38381624325,44.883643225895,70.610042766322,42.6206929892222,53.5757352804011,72.3914320901401,60.6205154141399,49.2785734155732,52.2032162827934,48.3279334948951,55.0713870480702,61.2015577849983,58.9879327918719,55.2188807269648,47.8220228052086,44.2635772406108,55.5608819965689,40.0334423766323,52.9682021364209,51.9761216132515,54.6257314828914,61.4078580005857,52.0234214746918,42.5897127247077,58.6718348403514,54.1308547743833,37.303407978755,54.4956733497513,47.3202015669211,48.2291641191276,52.0324462679105,53.4182505450171,79.5396885608104,67.3326196274042,47.1146347073004,80.6183983641298,57.9779047802793,52.5110399498315,35.4926052703418,69.4183533121237,69.7123182232736,42.2809965585231,40.208435307798,50.9643592198042,48.3279334948951,55.1879154908095,47.5668307992066,58.0075549715313,46.1851229266889,53.7939902384916,55.3948318144204,42.8877788985239,59.9446667886431,49.3628549971252,53.4149196127406,50.2884703722323,52.3474144641646,64.7530774142206,48.3279334948951,48.1847226658046,116.225428570869,51.4397158265785,50.8988957992029,51.4397158265785,58.4359664582413,52.8566890007981,51.5995225030994,42.4592452035076,45.3338986114796,68.9840998039172,58.4396038892824,61.9452618743177,49.2437332585572,48.0331158243162,57.2577167057862,75.0350298484201,91.2214488843325,45.4673077667554,54.1308547743833,45.8502301074282,48.1666639875526,54.1308547743833,54.6579634351319,51.0143186703028,65.3271875906876,50.6430931664226,46.5251001357005,65.6074563347085,54.1223749096795,51.915029053834,48.3279334948951,48.3279334948951,61.6622638559778,60.3564591597127,50.4358504548765,50.1117286681304
"tex",51.4301951332788,63.1273852522583,77.0551064663547,68.4060066806145,64.8900847102802,62.610125317984,67.7378288214664,59.6249097725744,148.217136879485,63.821595057208,77.8280339399978,75.6060225074818,63.6196270473057,53.4620998681958,78.1944681617691,67.7679267403736,120.286713445269,55.8888017937411,64.3183237448842,64.7275140858751,64.1132555444372,51.7029406009058,66.6324430743739,65.1703240642839,56.7371858249583,62.5996948401535,54.5709557446346,5.89584278806696,68.2849336124395,70.4291944095032,63.8283466373578,6.8139785500333,51.1432577221585,54.5133740567841,62.8710908248704,91.0005760077237,70.3184557567303,77.4896104906046,92.9583515969751,101.113818516795,62.125176487339,99.3488476933926,68.4560050136091,98.3100902731255,54.6042798330782,62.9564419777086,81.1292599675792,59.0912124498735,62.0259653636877,53.9417846087325,69.7922988056541,70.0506340633413,77.5596200262505,62.251483095778,61.4793026640332,62.6418220570454,63.6758978949789,71.5492296253567,56.8112336378368,67.9212583978305,76.8632464493412,61.4723075536803,98.7174285017674,84.847112962814,5.64103236184223,78.5133118773544,78.0449135699267,54.1038656543061,53.1845116690721,82.6513123382544,67.7099777443485,56.33756819021,65.0877262055927,86.4116600418427,73.1962630107754,67.0599444662756,67.4941324440578,78.0749413697259,50.1941136732193,88.6847059601527,49.701435511347,70.0506340633413,56.0071592231497,60.0619800657494,76.6152875177225,41.6897756680513,55.5573568500291,54.7781091134219,76.5640239760326,72.7565236438189,81.7176146946619,80.8852427007464,87.5483627314932,77.7661841574855,57.9124053899038,62.3057415376726,73.1738372717355,73.5807384328415,51.1473053884858,84.387823114448,78.8060017829471,69.7039307989572,44.7078431720019,62.9348814636577,77.9749618662412,57.3982732685701,64.4499557339874,66.9492288589461,78.7254580474707,62.2118646746689,48.3379422704383,50.047469490619,73.4480952594426,60.4925206295477,56.1865801803267,43.6750788790552,70.0506340633413,77.2051008402179,55.4152106333131,69.3742595251625,62.9045388728825,34.1957735979486,73.8595048478057,60.8386819138221,46.8844268498299,68.1792882987983,77.3956131020431,53.2098552506999,55.634264883823,68.3527117700642,70.0506340633413,54.4622107998889,70.6819448155058,54.6042798330782,67.4770640641455,54.6042798330782,4.75207703440085,61.4723075536803,75.0909381019282,69.5043934302778,42.5041133143271,70.6768361497026,49.7964572407497,80.3202786704487,49.5916635103617,72.8230863324369,77.7571525141006,75.0649977441763,98.3675246615967,5.96406275068234,73.5807384328416,97.100167646234,70.7178174257148,73.5807384328415,41.6617594306823,63.9272106005596,74.8330596877097,58.8607713643288,67.0484850379033,66.0460997746267,63.018104969898,62.4881963867753,70.0506340633413,70.0506340633413,79.9898582503942,51.328109542242,53.5605913523198,41.444212444707
