"","Tax","TaxLevel","SP","value","Vari"
"380","Luxury&CBDR_C",50,"SP_covid",28463.2236536693,"CO2_Effect"
"381","Luxury&CBDR_C",60,"SP_covid",28172.6433535453,"CO2_Effect"
"382","Luxury&CBDR_C",70,"SP_covid",27908.8151485906,"CO2_Effect"
"383","Luxury&CBDR_C",80,"SP_covid",27667.0500139725,"CO2_Effect"
"384","Luxury&CBDR_C",90,"SP_covid",27443.8223512017,"CO2_Effect"
"385","Luxury&CBDR_C",100,"SP_covid",27236.4106496621,"CO2_Effect"
"386","Luxury&CBDR_C",0,"PerfectTargeted",30706.615004915,"CO2_Effect"
"387","Luxury&CBDR_C",10,"PerfectTargeted",30092.2206334555,"CO2_Effect"
"388","Luxury&CBDR_C",20,"PerfectTargeted",29596.4913683592,"CO2_Effect"
"389","Luxury&CBDR_C",30,"PerfectTargeted",29178.8000297976,"CO2_Effect"
"390","Luxury&CBDR_C",40,"PerfectTargeted",28818.257891572,"CO2_Effect"
"391","Luxury&CBDR_C",50,"PerfectTargeted",28498.2966502104,"CO2_Effect"
"392","Luxury&CBDR_C",60,"PerfectTargeted",28209.8265978865,"CO2_Effect"
"393","Luxury&CBDR_C",70,"PerfectTargeted",27950.8129265105,"CO2_Effect"
"394","Luxury&CBDR_C",80,"PerfectTargeted",27708.9829046071,"CO2_Effect"
"395","Luxury&CBDR_C",90,"PerfectTargeted",27488.0231236112,"CO2_Effect"
"396","Luxury&CBDR_C",100,"PerfectTargeted",27283.451575815,"CO2_Effect"
"397","Universal_P",0,"Null",1434.33603606044,"NPL_Effect"
"398","Universal_P",10,"Null",1471.05847452668,"NPL_Effect"
"399","Universal_P",20,"Null",1505.718927548,"NPL_Effect"
"400","Universal_P",30,"Null",1540.35284390146,"NPL_Effect"
"401","Universal_P",40,"Null",1579.31480291626,"NPL_Effect"
"402","Universal_P",50,"Null",1617.95938619279,"NPL_Effect"
"403","Universal_P",60,"Null",1654.51079214552,"NPL_Effect"
"404","Universal_P",70,"Null",1692.30183107957,"NPL_Effect"
"405","Universal_P",80,"Null",1731.06679022538,"NPL_Effect"
"406","Universal_P",90,"Null",1772.60117585109,"NPL_Effect"
"407","Universal_P",100,"Null",1814.31925092057,"NPL_Effect"
"408","Universal_P",0,"Universal",1434.33603606044,"NPL_Effect"
"409","Universal_P",10,"Universal",1399.22130655644,"NPL_Effect"
"410","Universal_P",20,"Universal",1366.67030225916,"NPL_Effect"
"411","Universal_P",30,"Universal",1335.79802931137,"NPL_Effect"
"412","Universal_P",40,"Universal",1306.07379487491,"NPL_Effect"
"413","Universal_P",50,"Universal",1276.70426536801,"NPL_Effect"
"414","Universal_P",60,"Universal",1249.57309044597,"NPL_Effect"
"415","Universal_P",70,"Universal",1220.04137754665,"NPL_Effect"
"416","Universal_P",80,"Universal",1190.8882995008,"NPL_Effect"
"417","Universal_P",90,"Universal",1164.02982338937,"NPL_Effect"
"418","Universal_P",100,"Universal",1136.02903515275,"NPL_Effect"
"419","Universal_P",0,"Cash",1434.33603606044,"NPL_Effect"
"420","Universal_P",10,"Cash",1382.59971402823,"NPL_Effect"
"421","Universal_P",20,"Cash",1345.47682497828,"NPL_Effect"
"422","Universal_P",30,"Cash",1326.81592294951,"NPL_Effect"
"423","Universal_P",40,"Cash",1328.90802628703,"NPL_Effect"
"424","Universal_P",50,"Cash",1338.6783731913,"NPL_Effect"
"425","Universal_P",60,"Cash",1349.25449379715,"NPL_Effect"
"426","Universal_P",70,"Cash",1360.9543432339,"NPL_Effect"
"427","Universal_P",80,"Cash",1374.07893989647,"NPL_Effect"
"428","Universal_P",90,"Cash",1392.49080195745,"NPL_Effect"
"429","Universal_P",100,"Cash",1408.91258218881,"NPL_Effect"
"430","Universal_P",0,"SP_current",1434.33603606044,"NPL_Effect"
"431","Universal_P",10,"SP_current",1386.19540442433,"NPL_Effect"
"432","Universal_P",20,"SP_current",1347.08786931725,"NPL_Effect"
"433","Universal_P",30,"SP_current",1316.62709612675,"NPL_Effect"
"434","Universal_P",40,"SP_current",1293.50841591737,"NPL_Effect"
"435","Universal_P",50,"SP_current",1271.58928689308,"NPL_Effect"
"436","Universal_P",60,"SP_current",1246.85799617735,"NPL_Effect"
"437","Universal_P",70,"SP_current",1221.50799222448,"NPL_Effect"
"438","Universal_P",80,"SP_current",1199.74696443359,"NPL_Effect"
"439","Universal_P",90,"SP_current",1181.91623087115,"NPL_Effect"
"440","Universal_P",100,"SP_current",1168.25303072823,"NPL_Effect"
"441","Universal_P",0,"SP_covid",1434.33603606044,"NPL_Effect"
"442","Universal_P",10,"SP_covid",1393.6512893363,"NPL_Effect"
"443","Universal_P",20,"SP_covid",1354.81424869347,"NPL_Effect"
"444","Universal_P",30,"SP_covid",1318.88146221176,"NPL_Effect"
"445","Universal_P",40,"SP_covid",1286.09788841929,"NPL_Effect"
"446","Universal_P",50,"SP_covid",1255.23482325354,"NPL_Effect"
"447","Universal_P",60,"SP_covid",1224.4674336411,"NPL_Effect"
"448","Universal_P",70,"SP_covid",1192.63265396695,"NPL_Effect"
"449","Universal_P",80,"SP_covid",1161.61318717491,"NPL_Effect"
"450","Universal_P",90,"SP_covid",1133.65056434807,"NPL_Effect"
"451","Universal_P",100,"SP_covid",1103.11063181327,"NPL_Effect"
"452","Universal_P",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"453","Universal_P",10,"PerfectTargeted",1270.45241747874,"NPL_Effect"
"454","Universal_P",20,"PerfectTargeted",1168.75267044437,"NPL_Effect"
"455","Universal_P",30,"PerfectTargeted",1079.67242861065,"NPL_Effect"
"456","Universal_P",40,"PerfectTargeted",1045.49759507632,"NPL_Effect"
"457","Universal_P",50,"PerfectTargeted",993.32956260123,"NPL_Effect"
"458","Universal_P",60,"PerfectTargeted",951.23924076073,"NPL_Effect"
"459","Universal_P",70,"PerfectTargeted",898.962674256919,"NPL_Effect"
"460","Universal_P",80,"PerfectTargeted",869.285811216632,"NPL_Effect"
"461","Universal_P",90,"PerfectTargeted",842.379413251084,"NPL_Effect"
"462","Universal_P",100,"PerfectTargeted",818.967084338494,"NPL_Effect"
"463","Universal_C",0,"Null",1434.33603606044,"NPL_Effect"
"464","Universal_C",10,"Null",1471.05847452668,"NPL_Effect"
"465","Universal_C",20,"Null",1505.718927548,"NPL_Effect"
"466","Universal_C",30,"Null",1540.35284390146,"NPL_Effect"
"467","Universal_C",40,"Null",1579.31480291626,"NPL_Effect"
"468","Universal_C",50,"Null",1617.95938619279,"NPL_Effect"
"469","Universal_C",60,"Null",1654.51079214552,"NPL_Effect"
"470","Universal_C",70,"Null",1692.30183107957,"NPL_Effect"
"471","Universal_C",80,"Null",1731.06679022538,"NPL_Effect"
"472","Universal_C",90,"Null",1772.60117585109,"NPL_Effect"
"473","Universal_C",100,"Null",1814.31925092057,"NPL_Effect"
"474","Universal_C",0,"Universal",1434.33603606044,"NPL_Effect"
"475","Universal_C",10,"Universal",1391.52138736548,"NPL_Effect"
"476","Universal_C",20,"Universal",1350.89070408668,"NPL_Effect"
"477","Universal_C",30,"Universal",1311.9152985829,"NPL_Effect"
"478","Universal_C",40,"Universal",1274.57609603747,"NPL_Effect"
"479","Universal_C",50,"Universal",1238.5234877645,"NPL_Effect"
"480","Universal_C",60,"Universal",1202.83482857626,"NPL_Effect"
"481","Universal_C",70,"Universal",1166.86787936937,"NPL_Effect"
"482","Universal_C",80,"Universal",1129.79897432776,"NPL_Effect"
"483","Universal_C",90,"Universal",1095.05050725063,"NPL_Effect"
"484","Universal_C",100,"Universal",1059.86116824214,"NPL_Effect"
"485","Universal_C",0,"Cash",1434.33603606044,"NPL_Effect"
"486","Universal_C",10,"Cash",1373.05308338004,"NPL_Effect"
"487","Universal_C",20,"Cash",1330.70195015728,"NPL_Effect"
"488","Universal_C",30,"Cash",1306.45682568804,"NPL_Effect"
"489","Universal_C",40,"Cash",1305.66000081931,"NPL_Effect"
"490","Universal_C",50,"Cash",1313.65315283015,"NPL_Effect"
"491","Universal_C",60,"Cash",1321.19563457747,"NPL_Effect"
"492","Universal_C",70,"Cash",1334.43440435506,"NPL_Effect"
"493","Universal_C",80,"Cash",1348.95687562014,"NPL_Effect"
"494","Universal_C",90,"Cash",1367.29194703911,"NPL_Effect"
"495","Universal_C",100,"Cash",1386.04573542519,"NPL_Effect"
"496","Universal_C",0,"SP_current",1434.33603606044,"NPL_Effect"
"497","Universal_C",10,"SP_current",1376.6592353942,"NPL_Effect"
"498","Universal_C",20,"SP_current",1331.89303966449,"NPL_Effect"
"499","Universal_C",30,"SP_current",1295.5181456325,"NPL_Effect"
"500","Universal_C",40,"SP_current",1267.54797605433,"NPL_Effect"
"501","Universal_C",50,"SP_current",1239.84195370888,"NPL_Effect"
"502","Universal_C",60,"SP_current",1207.64796321036,"NPL_Effect"
"503","Universal_C",70,"SP_current",1178.83618501786,"NPL_Effect"
"504","Universal_C",80,"SP_current",1152.89146962181,"NPL_Effect"
"505","Universal_C",90,"SP_current",1131.51920592552,"NPL_Effect"
"506","Universal_C",100,"SP_current",1113.27660206921,"NPL_Effect"
"507","Universal_C",0,"SP_covid",1434.33603606044,"NPL_Effect"
"508","Universal_C",10,"SP_covid",1384.87105206857,"NPL_Effect"
"509","Universal_C",20,"SP_covid",1335.38998567405,"NPL_Effect"
"510","Universal_C",30,"SP_covid",1291.80769088247,"NPL_Effect"
"511","Universal_C",40,"SP_covid",1253.08905361442,"NPL_Effect"
"512","Universal_C",50,"SP_covid",1216.92038907123,"NPL_Effect"
"513","Universal_C",60,"SP_covid",1180.40290047739,"NPL_Effect"
"514","Universal_C",70,"SP_covid",1142.43397765336,"NPL_Effect"
"515","Universal_C",80,"SP_covid",1102.77249558773,"NPL_Effect"
"516","Universal_C",90,"SP_covid",1068.73993950788,"NPL_Effect"
"517","Universal_C",100,"SP_covid",1036.78890927274,"NPL_Effect"
"518","Universal_C",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"519","Universal_C",10,"PerfectTargeted",1264.35289343084,"NPL_Effect"
"520","Universal_C",20,"PerfectTargeted",1124.09421860147,"NPL_Effect"
"521","Universal_C",30,"PerfectTargeted",1025.49917506136,"NPL_Effect"
"522","Universal_C",40,"PerfectTargeted",968.905794401066,"NPL_Effect"
"523","Universal_C",50,"PerfectTargeted",912.416788468049,"NPL_Effect"
"524","Universal_C",60,"PerfectTargeted",840.494543932121,"NPL_Effect"
"525","Universal_C",70,"PerfectTargeted",792.785068366703,"NPL_Effect"
"526","Universal_C",80,"PerfectTargeted",759.995669728243,"NPL_Effect"
"527","Universal_C",90,"PerfectTargeted",724.151297659338,"NPL_Effect"
"528","Universal_C",100,"PerfectTargeted",688.9757480527,"NPL_Effect"
"529","Luxury",0,"Null",1434.33603606044,"NPL_Effect"
"530","Luxury",10,"Null",1464.89323411146,"NPL_Effect"
"531","Luxury",20,"Null",1493.50838677106,"NPL_Effect"
"532","Luxury",30,"Null",1521.81845703324,"NPL_Effect"
"533","Luxury",40,"Null",1553.32197647012,"NPL_Effect"
"534","Luxury",50,"Null",1587.14459542916,"NPL_Effect"
"535","Luxury",60,"Null",1616.30807718025,"NPL_Effect"
"536","Luxury",70,"Null",1646.12437486975,"NPL_Effect"
"537","Luxury",80,"Null",1677.62715872714,"NPL_Effect"
"538","Luxury",90,"Null",1711.18836412438,"NPL_Effect"
"539","Luxury",100,"Null",1745.37150757478,"NPL_Effect"
"540","Luxury",0,"Universal",1434.33603606044,"NPL_Effect"
"541","Luxury",10,"Universal",1385.31470712236,"NPL_Effect"
"542","Luxury",20,"Universal",1339.33535325492,"NPL_Effect"
"543","Luxury",30,"Universal",1294.83830166396,"NPL_Effect"
"544","Luxury",40,"Universal",1252.30397875897,"NPL_Effect"
"545","Luxury",50,"Universal",1210.27033110568,"NPL_Effect"
"546","Luxury",60,"Universal",1168.10572780066,"NPL_Effect"
"547","Luxury",70,"Universal",1126.63014551887,"NPL_Effect"
"548","Luxury",80,"Universal",1087.15162509528,"NPL_Effect"
"549","Luxury",90,"Universal",1046.86799463706,"NPL_Effect"
"550","Luxury",100,"Universal",1009.020086494,"NPL_Effect"
"551","Luxury",0,"Cash",1434.33603606044,"NPL_Effect"
"552","Luxury",10,"Cash",1367.10119029286,"NPL_Effect"
"553","Luxury",20,"Cash",1319.24777010322,"NPL_Effect"
"554","Luxury",30,"Cash",1290.7916268975,"NPL_Effect"
"555","Luxury",40,"Cash",1284.94103468348,"NPL_Effect"
"556","Luxury",50,"Cash",1288.21389656722,"NPL_Effect"
"557","Luxury",60,"Cash",1292.0648974347,"NPL_Effect"
"558","Luxury",70,"Cash",1298.93349456558,"NPL_Effect"
"559","Luxury",80,"Cash",1309.55667492058,"NPL_Effect"
"560","Luxury",90,"Cash",1322.06335061517,"NPL_Effect"
"561","Luxury",100,"Cash",1332.95196646127,"NPL_Effect"
"562","Luxury",0,"SP_current",1434.33603606044,"NPL_Effect"
"563","Luxury",10,"SP_current",1370.98856086915,"NPL_Effect"
"564","Luxury",20,"SP_current",1320.84795445844,"NPL_Effect"
"565","Luxury",30,"SP_current",1279.05777685158,"NPL_Effect"
"566","Luxury",40,"SP_current",1244.4709103852,"NPL_Effect"
"567","Luxury",50,"SP_current",1209.49431892062,"NPL_Effect"
"568","Luxury",60,"SP_current",1174.76793248672,"NPL_Effect"
"569","Luxury",70,"SP_current",1141.71324215521,"NPL_Effect"
"570","Luxury",80,"SP_current",1114.47342097977,"NPL_Effect"
"571","Luxury",90,"SP_current",1090.82138288813,"NPL_Effect"
"572","Luxury",100,"SP_current",1071.8676101787,"NPL_Effect"
"573","Luxury",0,"SP_covid",1434.33603606044,"NPL_Effect"
"574","Luxury",10,"SP_covid",1378.70567863249,"NPL_Effect"
"575","Luxury",20,"SP_covid",1324.2940915601,"NPL_Effect"
"576","Luxury",30,"SP_covid",1275.17798229011,"NPL_Effect"
"577","Luxury",40,"SP_covid",1230.75254391749,"NPL_Effect"
"578","Luxury",50,"SP_covid",1189.62289885907,"NPL_Effect"
"579","Luxury",60,"SP_covid",1145.67993616076,"NPL_Effect"
"580","Luxury",70,"SP_covid",1100.9003457311,"NPL_Effect"
"581","Luxury",80,"SP_covid",1060.68609215741,"NPL_Effect"
"582","Luxury",90,"SP_covid",1023.17416419104,"NPL_Effect"
"583","Luxury",100,"SP_covid",989.671913619951,"NPL_Effect"
"584","Luxury",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"585","Luxury",10,"PerfectTargeted",1255.32514374778,"NPL_Effect"
"586","Luxury",20,"PerfectTargeted",1113.24034838184,"NPL_Effect"
"587","Luxury",30,"PerfectTargeted",1012.47277351886,"NPL_Effect"
"588","Luxury",40,"PerfectTargeted",948.202328688079,"NPL_Effect"
"589","Luxury",50,"PerfectTargeted",890.542099646926,"NPL_Effect"
"590","Luxury",60,"PerfectTargeted",820.043648410621,"NPL_Effect"
"591","Luxury",70,"PerfectTargeted",774.117626441195,"NPL_Effect"
"592","Luxury",80,"PerfectTargeted",741.733922311308,"NPL_Effect"
"593","Luxury",90,"PerfectTargeted",704.527548253268,"NPL_Effect"
"594","Luxury",100,"PerfectTargeted",671.307033733982,"NPL_Effect"
"595","CBDR_P",0,"Null",1434.33603606044,"NPL_Effect"
"596","CBDR_P",10,"Null",1451.1798578682,"NPL_Effect"
"597","CBDR_P",20,"Null",1467.41985988796,"NPL_Effect"
"598","CBDR_P",30,"Null",1483.29720450121,"NPL_Effect"
"599","CBDR_P",40,"Null",1498.93863379567,"NPL_Effect"
"600","CBDR_P",50,"Null",1516.67862915939,"NPL_Effect"
"601","CBDR_P",60,"Null",1532.7505467971,"NPL_Effect"
"602","CBDR_P",70,"Null",1555.19214376127,"NPL_Effect"
"603","CBDR_P",80,"Null",1571.35009795694,"NPL_Effect"
"604","CBDR_P",90,"Null",1586.13910370992,"NPL_Effect"
"605","CBDR_P",100,"Null",1600.58003552443,"NPL_Effect"
"606","CBDR_P",0,"Universal",1434.33603606044,"NPL_Effect"
"607","CBDR_P",10,"Universal",1426.90044021442,"NPL_Effect"
"608","CBDR_P",20,"Universal",1420.02873201062,"NPL_Effect"
"609","CBDR_P",30,"Universal",1413.62044054818,"NPL_Effect"
"610","CBDR_P",40,"Universal",1407.46620045255,"NPL_Effect"
"611","CBDR_P",50,"Universal",1401.52759144306,"NPL_Effect"
"612","CBDR_P",60,"Universal",1396.26200433134,"NPL_Effect"
"613","CBDR_P",70,"Universal",1391.10664206272,"NPL_Effect"
"614","CBDR_P",80,"Universal",1392.06407132609,"NPL_Effect"
"615","CBDR_P",90,"Universal",1387.56177018726,"NPL_Effect"
"616","CBDR_P",100,"Universal",1383.67034183792,"NPL_Effect"
"617","CBDR_P",0,"Cash",1434.33603606044,"NPL_Effect"
"618","CBDR_P",10,"Cash",1417.12838652836,"NPL_Effect"
"619","CBDR_P",20,"Cash",1408.70374628234,"NPL_Effect"
"620","CBDR_P",30,"Cash",1402.62899723798,"NPL_Effect"
"621","CBDR_P",40,"Cash",1397.93662845713,"NPL_Effect"
"622","CBDR_P",50,"Cash",1395.96343146709,"NPL_Effect"
"623","CBDR_P",60,"Cash",1394.0207892986,"NPL_Effect"
"624","CBDR_P",70,"Cash",1398.54573506942,"NPL_Effect"
"625","CBDR_P",80,"Cash",1397.44587604699,"NPL_Effect"
"626","CBDR_P",90,"Cash",1395.0825246091,"NPL_Effect"
"627","CBDR_P",100,"Cash",1392.98880629347,"NPL_Effect"
"628","CBDR_P",0,"SP_current",1434.33603606044,"NPL_Effect"
"629","CBDR_P",10,"SP_current",1420.16816938526,"NPL_Effect"
"630","CBDR_P",20,"SP_current",1410.10970826176,"NPL_Effect"
"631","CBDR_P",30,"SP_current",1402.11474387962,"NPL_Effect"
"632","CBDR_P",40,"SP_current",1395.82832535323,"NPL_Effect"
"633","CBDR_P",50,"SP_current",1391.09706303641,"NPL_Effect"
"634","CBDR_P",60,"SP_current",1387.56863641183,"NPL_Effect"
"635","CBDR_P",70,"SP_current",1389.43947241987,"NPL_Effect"
"636","CBDR_P",80,"SP_current",1387.19109558539,"NPL_Effect"
"637","CBDR_P",90,"SP_current",1384.87471546509,"NPL_Effect"
"638","CBDR_P",100,"SP_current",1382.46799133002,"NPL_Effect"
"639","CBDR_P",0,"SP_covid",1434.33603606044,"NPL_Effect"
"640","CBDR_P",10,"SP_covid",1424.76442137346,"NPL_Effect"
"641","CBDR_P",20,"SP_covid",1415.74015858261,"NPL_Effect"
"642","CBDR_P",30,"SP_covid",1406.91310849326,"NPL_Effect"
"643","CBDR_P",40,"SP_covid",1398.95843066145,"NPL_Effect"
"644","CBDR_P",50,"SP_covid",1392.19152761243,"NPL_Effect"
"645","CBDR_P",60,"SP_covid",1386.41542155285,"NPL_Effect"
"646","CBDR_P",70,"SP_covid",1383.60898417607,"NPL_Effect"
"647","CBDR_P",80,"SP_covid",1378.41941392457,"NPL_Effect"
"648","CBDR_P",90,"SP_covid",1373.44596957513,"NPL_Effect"
"649","CBDR_P",100,"SP_covid",1368.70017496688,"NPL_Effect"
"650","CBDR_P",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"651","CBDR_P",10,"PerfectTargeted",1381.17705835752,"NPL_Effect"
"652","CBDR_P",20,"PerfectTargeted",1353.00709243706,"NPL_Effect"
"653","CBDR_P",30,"PerfectTargeted",1335.99532649511,"NPL_Effect"
"654","CBDR_P",40,"PerfectTargeted",1318.19665920165,"NPL_Effect"
"655","CBDR_P",50,"PerfectTargeted",1313.67382193891,"NPL_Effect"
"656","CBDR_P",60,"PerfectTargeted",1267.70348612644,"NPL_Effect"
"657","CBDR_P",70,"PerfectTargeted",1254.79592330467,"NPL_Effect"
"658","CBDR_P",80,"PerfectTargeted",1221.42711444209,"NPL_Effect"
"659","CBDR_P",90,"PerfectTargeted",1203.85448163315,"NPL_Effect"
"660","CBDR_P",100,"PerfectTargeted",1190.86557182229,"NPL_Effect"
"661","CBDR_C",0,"Null",1434.33603606044,"NPL_Effect"
"662","CBDR_C",10,"Null",1447.47846299074,"NPL_Effect"
"663","CBDR_C",20,"Null",1459.88672979749,"NPL_Effect"
"664","CBDR_C",30,"Null",1472.05403517885,"NPL_Effect"
"665","CBDR_C",40,"Null",1484.22659802462,"NPL_Effect"
"666","CBDR_C",50,"Null",1498.42871563601,"NPL_Effect"
"667","CBDR_C",60,"Null",1511.0010833979,"NPL_Effect"
"668","CBDR_C",70,"Null",1524.11832870894,"NPL_Effect"
"669","CBDR_C",80,"Null",1536.93525270976,"NPL_Effect"
"670","CBDR_C",90,"Null",1548.46228106096,"NPL_Effect"
"671","CBDR_C",100,"Null",1559.47945127012,"NPL_Effect"
"672","CBDR_C",0,"Universal",1434.33603606044,"NPL_Effect"
"673","CBDR_C",10,"Universal",1422.54447652779,"NPL_Effect"
"674","CBDR_C",20,"Universal",1411.35764250705,"NPL_Effect"
"675","CBDR_C",30,"Universal",1400.73898310671,"NPL_Effect"
"676","CBDR_C",40,"Universal",1390.24047051078,"NPL_Effect"
"677","CBDR_C",50,"Universal",1380.10161992219,"NPL_Effect"
"678","CBDR_C",60,"Universal",1370.38822498223,"NPL_Effect"
"679","CBDR_C",70,"Universal",1360.36143882615,"NPL_Effect"
"680","CBDR_C",80,"Universal",1350.9074139359,"NPL_Effect"
"681","CBDR_C",90,"Universal",1341.53431903823,"NPL_Effect"
"682","CBDR_C",100,"Universal",1332.56390846103,"NPL_Effect"
"683","CBDR_C",0,"Cash",1434.33603606044,"NPL_Effect"
"684","CBDR_C",10,"Cash",1411.61615758106,"NPL_Effect"
"685","CBDR_C",20,"Cash",1395.91266313456,"NPL_Effect"
"686","CBDR_C",30,"Cash",1383.65827274053,"NPL_Effect"
"687","CBDR_C",40,"Cash",1374.23422571777,"NPL_Effect"
"688","CBDR_C",50,"Cash",1367.33588225828,"NPL_Effect"
"689","CBDR_C",60,"Cash",1360.86978360567,"NPL_Effect"
"690","CBDR_C",70,"Cash",1355.08691645627,"NPL_Effect"
"691","CBDR_C",80,"Cash",1348.78310625166,"NPL_Effect"
"692","CBDR_C",90,"Cash",1343.2260899484,"NPL_Effect"
"693","CBDR_C",100,"Cash",1337.12167518783,"NPL_Effect"
"694","CBDR_C",0,"SP_current",1434.33603606044,"NPL_Effect"
"695","CBDR_C",10,"SP_current",1416.13888975507,"NPL_Effect"
"696","CBDR_C",20,"SP_current",1401.80566209585,"NPL_Effect"
"697","CBDR_C",30,"SP_current",1388.10316026516,"NPL_Effect"
"698","CBDR_C",40,"SP_current",1375.44941835762,"NPL_Effect"
"699","CBDR_C",50,"SP_current",1365.0915812367,"NPL_Effect"
"700","CBDR_C",60,"SP_current",1355.51931687345,"NPL_Effect"
"701","CBDR_C",70,"SP_current",1347.06446806174,"NPL_Effect"
"702","CBDR_C",80,"SP_current",1339.56107815985,"NPL_Effect"
"703","CBDR_C",90,"SP_current",1331.72525713338,"NPL_Effect"
"704","CBDR_C",100,"SP_current",1322.82896533364,"NPL_Effect"
"705","CBDR_C",0,"SP_covid",1434.33603606044,"NPL_Effect"
"706","CBDR_C",10,"SP_covid",1420.43729490646,"NPL_Effect"
"707","CBDR_C",20,"SP_covid",1407.05573596534,"NPL_Effect"
"708","CBDR_C",30,"SP_covid",1393.69376848006,"NPL_Effect"
"709","CBDR_C",40,"SP_covid",1381.53763698266,"NPL_Effect"
"710","CBDR_C",50,"SP_covid",1370.57981921583,"NPL_Effect"
"711","CBDR_C",60,"SP_covid",1360.22100774059,"NPL_Effect"
"712","CBDR_C",70,"SP_covid",1349.96071030012,"NPL_Effect"
"713","CBDR_C",80,"SP_covid",1339.69435093512,"NPL_Effect"
"714","CBDR_C",90,"SP_covid",1329.16792148008,"NPL_Effect"
"715","CBDR_C",100,"SP_covid",1318.60348059158,"NPL_Effect"
"716","CBDR_C",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"717","CBDR_C",10,"PerfectTargeted",1372.28650259334,"NPL_Effect"
"718","CBDR_C",20,"PerfectTargeted",1341.38049455367,"NPL_Effect"
"719","CBDR_C",30,"PerfectTargeted",1310.16521580458,"NPL_Effect"
"720","CBDR_C",40,"PerfectTargeted",1289.94201961397,"NPL_Effect"
"721","CBDR_C",50,"PerfectTargeted",1282.10649313698,"NPL_Effect"
"722","CBDR_C",60,"PerfectTargeted",1225.37084913522,"NPL_Effect"
"723","CBDR_C",70,"PerfectTargeted",1210.58433575897,"NPL_Effect"
"724","CBDR_C",80,"PerfectTargeted",1168.42905937581,"NPL_Effect"
"725","CBDR_C",90,"PerfectTargeted",1148.29360474038,"NPL_Effect"
"726","CBDR_C",100,"PerfectTargeted",1127.6368156775,"NPL_Effect"
"727","Luxury&CBDR_C",0,"Null",1434.33603606044,"NPL_Effect"
"728","Luxury&CBDR_C",10,"Null",1446.37766240619,"NPL_Effect"
"729","Luxury&CBDR_C",20,"Null",1457.70302113516,"NPL_Effect"
"730","Luxury&CBDR_C",30,"Null",1468.67362665978,"NPL_Effect"
"731","Luxury&CBDR_C",40,"Null",1479.49155355883,"NPL_Effect"
"732","Luxury&CBDR_C",50,"Null",1492.52022880362,"NPL_Effect"
"733","Luxury&CBDR_C",60,"Null",1503.68361706371,"NPL_Effect"
"734","Luxury&CBDR_C",70,"Null",1516.23433361674,"NPL_Effect"
"735","Luxury&CBDR_C",80,"Null",1526.83895259883,"NPL_Effect"
"736","Luxury&CBDR_C",90,"Null",1538.61139843858,"NPL_Effect"
"737","Luxury&CBDR_C",100,"Null",1548.32514396591,"NPL_Effect"
"738","Luxury&CBDR_C",0,"Universal",1434.33603606044,"NPL_Effect"
"739","Luxury&CBDR_C",10,"Universal",1421.29228656748,"NPL_Effect"
"740","Luxury&CBDR_C",20,"Universal",1408.91495574623,"NPL_Effect"
"741","Luxury&CBDR_C",30,"Universal",1396.96371780556,"NPL_Effect"
"742","Luxury&CBDR_C",40,"Universal",1385.38047676788,"NPL_Effect"
"743","Luxury&CBDR_C",50,"Universal",1373.82838963885,"NPL_Effect"
"744","Luxury&CBDR_C",60,"Universal",1361.77030215608,"NPL_Effect"
"745","Luxury&CBDR_C",70,"Universal",1351.81970714045,"NPL_Effect"
"746","Luxury&CBDR_C",80,"Universal",1341.12066747018,"NPL_Effect"
"747","Luxury&CBDR_C",90,"Universal",1331.02851711672,"NPL_Effect"
"748","Luxury&CBDR_C",100,"Universal",1321.3229732494,"NPL_Effect"
"749","Luxury&CBDR_C",0,"Cash",1434.33603606044,"NPL_Effect"
"750","Luxury&CBDR_C",10,"Cash",1410.25784933115,"NPL_Effect"
"751","Luxury&CBDR_C",20,"Cash",1393.7442104229,"NPL_Effect"
"752","Luxury&CBDR_C",30,"Cash",1380.50483235225,"NPL_Effect"
"753","Luxury&CBDR_C",40,"Cash",1369.93457676657,"NPL_Effect"
"754","Luxury&CBDR_C",50,"Cash",1362.2173318504,"NPL_Effect"
"755","Luxury&CBDR_C",60,"Cash",1354.36459287513,"NPL_Effect"
"756","Luxury&CBDR_C",70,"Cash",1347.89204978301,"NPL_Effect"
"757","Luxury&CBDR_C",80,"Cash",1339.68672778057,"NPL_Effect"
"758","Luxury&CBDR_C",90,"Cash",1334.14918715606,"NPL_Effect"
"759","Luxury&CBDR_C",100,"Cash",1325.77186125441,"NPL_Effect"
"760","Luxury&CBDR_C",0,"SP_current",1434.33603606044,"NPL_Effect"
"761","Luxury&CBDR_C",10,"SP_current",1414.98267819429,"NPL_Effect"
"762","Luxury&CBDR_C",20,"SP_current",1399.18387950031,"NPL_Effect"
"763","Luxury&CBDR_C",30,"SP_current",1383.93068878216,"NPL_Effect"
"764","Luxury&CBDR_C",40,"SP_current",1370.89298584445,"NPL_Effect"
"765","Luxury&CBDR_C",50,"SP_current",1359.65431777654,"NPL_Effect"
