"","AFG","AGO","ALB","ARE","ARG","ARM","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BIH","BLR","BLZ","BOL","BRA","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GRC","GTM","GUY","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","LAO","LBN","LBR","LCA","LKA","LSO","LTU","LUX","LVA","MAR","MDA","MDG","MDV","MEX","MHL","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NLD","NOR","NPL","NRU","PAK","PAN","PER","PHL","PNG","POL","PRT","PRY","ROU","RUS","RWA","SDN","SEN","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TUN","TUR","TUV","TZA","UGA","UKR","URY","USA","UZB","VEN","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"oxt",39.7242110540469,16.269464444495,6.01540819117816,58.9846119149813,5.75001987740073,105.57395619494,51.3976384701769,45.0713882435547,34.5014833683605,31.6836348162069,46.3905739361459,43.2444958109237,27.563636645795,27.2250303930956,39.5464707443413,47.9700159529711,6.09549155444011,4.6716185383529,55.983218418236,5.68154503115282,16.904756472564,20.2178612612603,29.0661778127817,44.97920925449,42.93686504779,5.43053367422305,46.3229037508648,47.4378450974275,19.3925880663575,49.4940284763958,29.3325090662727,19.7567772209031,26.6499289496922,11.0736240474168,5.50775482845133,43.5533706322563,49.7215039063563,40.5461272723135,42.442701942096,41.8725291915304,5.17643932273302,45.4833938337865,5.60455620557696,44.7870946942516,23.6318249653798,48.8714109114918,34.5444717180735,33.8986335672093,39.7582563749683,4.47515550302295,47.8397112135631,13.0856562656931,6.57132976550949,37.5894932789846,29.4508519464821,41.993341746199,53.6880578207885,47.6552506420733,24.6114423415326,39.6889565981598,5.32728519750354,5.28780945043936,5.03606293355063,33.2838070231735,48.4520726248352,30.5331366792018,14.7823098070271,5.38228507773989,38.4027078326343,26.6923586339903,45.8624243188174,42.7628671433487,56.1995261286311,45.7538283058415,5.81478435389653,57.83499628611,41.7030586590025,56.8889592237883,26.0912082700877,52.9151586119047,4.11882807652144,13.0856562656931,47.5077445860993,22.7776192095099,24.3890639250297,46.4665448738145,4.81597041563612,13.3685313553478,35.128280494715,48.1428044574748,36.0384366846135,31.1280310854691,39.6657693280511,33.6919283238361,44.38906818588,5.23092167832497,27.6009812538635,5.31271406514951,62.6600275228167,28.5729091844876,5.45387943725734,13.3172319024714,23.3593963199711,31.5023535463918,18.7892552039254,34.9242092825501,40.511377316887,50.4599806488972,5.45487613208707,45.6879730805973,35.4598548379843,40.1968458222306,36.6473792841048,44.1698728734914,43.0045394691896,10.3528795387318,13.0856562656931,5.97393989949859,4.88520623403117,5.68989392072908,0.947914711346588,28.2973380437702,47.3128794199923,44.0620946357805,20.4957788244426,39.7156699646473,47.2620220419216,27.855345311617,24.0662756509027,43.4137524893238,13.0856562656931,34.2501429872179,11.6941283363599,23.6318249653798,48.8555002033948,23.6318249653798,34.3688029825158,5.28780945043936,39.5037350193985,31.546505228613,42.4127917546176,4.3359782186138,20.6251144619495,25.7861671302414,50.0401127854572,43.2205479514337,5.42870614321564,42.9710803056943,71.6935953288599,41.2541315902569,5.31271406514951,44.1696135515812,38.4133587820731,5.31271406514951,37.5498747552782,32.9382346941252,50.7067209895881,5.16909345830775,46.2805869808745,37.9919774399212,5.42062755516532,5.26926264787103,13.0856562656931,13.0856562656931,25.6201355114137,20.0083477460937,23.2069147266304,21.3949792997138
"cmt",59.254665361019,53.4918523344304,48.7422318655341,48.5726154414899,42.6275672049949,38.1945128645422,39.4181625047619,38.3168759104411,50.6530805428579,53.1620529647268,34.2844885021054,49.1170914899473,58.5005317966506,54.2271754691746,44.7832247541663,56.2756945078678,83.2322031360378,36.8205668584976,50.3967880637904,42.4972241097701,35.7232486939727,57.7233574445254,61.1720596995611,35.7437533320086,32.861766856875,41.2044757702928,34.8130662486765,58.1090868541629,49.7030260482436,46.5390449023374,61.3227576307656,43.8051962601997,42.06963102018,53.4292369208762,41.384426056623,36.8677261253236,44.6151578591752,35.3247779019115,41.1825283352847,43.6160079456813,40.9355072332595,44.1503427347949,44.8513161580695,43.46141082727,50.2182879684733,41.6893918602394,25.267682480279,79.8105749147472,46.9149690586336,38.1086081992891,45.6074099788212,63.7676604809262,65.9533274039598,40.4156941067892,57.4254875424771,52.6858106646724,50.5366426638964,54.4250469718243,52.2351181378878,31.544631698453,50.9424511681825,40.4667725195477,59.9391338977573,46.204615645019,46.2611005895663,44.9535123675253,70.976899128636,50.1866704071502,41.0663525702198,58.6598645106104,53.4110603315608,32.8109929241901,46.2443220210008,37.1676694513287,48.710960823789,47.5687519523377,46.8697224100791,49.6289584237803,41.2766157765552,44.1919122622175,43.3488637277018,63.7676604809262,35.7120615261347,46.6840093907691,54.2966993081567,59.7796182755512,36.6516061111996,35.2670743280516,64.8881955098992,32.7493421533137,34.7584504431895,56.9562777291602,47.5380259737927,68.8815241480625,43.8193217039861,253.078460709229,52.2174905500481,32.7536456322677,31.5220779343639,48.7333036183621,31.9292725813187,63.3301680498383,35.4827238951717,39.1734578676723,58.5169777412502,41.8196609076127,36.5150315248776,69.5467899807353,35.1686757884455,37.177300869571,57.5879129606727,43.3732054001728,64.7421420777358,40.558557535969,36.0538876545265,53.1565635817204,63.7676604809262,60.036823569098,36.3579040178234,58.8540266902818,52.8794530049055,45.1640727329889,43.9519516529527,36.744467336948,40.6487173823139,36.7281587093444,46.1103894227098,57.5958381797004,51.178608579788,61.0656040032849,63.7676604809261,72.356737302329,88.6477203918666,50.2182879684733,52.6111126732279,50.2182879684733,85.8629237245011,40.4667725195477,41.3003682367536,30.2889584498673,37.1773151683272,47.7938962491821,55.4724404068239,56.9683761779464,47.8942915396285,49.756971883669,34.7081615603783,53.9752666375493,62.5596239836088,58.4575270318764,32.7536456322677,42.8473018781547,32.7575743373084,32.7536456322677,45.8788645026363,53.1306535941579,51.9588921286552,38.7789512053061,36.7407232351925,47.6014159684106,41.3865070850757,59.6712224258935,63.7676604809262,63.7676604809262,56.7119559307316,57.3227545567101,49.260939251463,34.0723379643697
"omt",51.0110709452486,53.3665233420819,64.5016502632796,36.0048314789359,39.6797982942826,36.4774653858276,33.4507697298625,33.2041914075319,48.0011443382377,53.1620531069659,38.3205109958982,49.1170918370344,50.2726813023458,50.2545719115942,32.0796376259389,47.2877730012088,60.2730782935678,34.2600211219807,49.6275996676788,39.568006478794,37.9170697512902,40.44845639034,52.6191345994998,34.5087274079302,27.8873362081909,38.3313573807213,34.8130712034736,51.7243166140798,52.6824842432596,42.701940386608,53.4797139409292,48.1138690766343,50.8091110847467,46.141865799556,38.4968187102775,29.9661128237379,38.8126345377428,29.5773737943999,41.182528205231,35.6369189164198,38.0950776525075,44.1503425950573,41.8250841627899,43.4614106906757,43.1582871044668,39.0643166850264,37.6597581297251,58.253314936696,35.8178258692499,38.5761209823041,45.7065846925897,49.6970499362769,42.8313113285923,35.8439645497241,52.5863548937117,47.3255483664402,43.7273109773023,70.1794743908776,44.9010107375479,30.8195660080911,51.5528182411912,37.6522478975542,40.6632809007647,35.1139947086669,59.6757447447062,34.6898236078939,55.3685108814843,37.0101400471376,35.784516329046,45.0782297857369,45.4650559263206,27.8501316973136,34.2761239073248,34.2311270387062,34.3320714227386,35.3078237563353,44.1339362841793,64.7163341655766,49.880227364743,44.191912186222,43.3488641817999,49.6970499362769,35.7120666161528,33.9529612994264,41.5836893212963,34.4201597769406,34.0751565275902,43.9944433083668,50.7172053813288,28.7196602094922,36.1363237378421,33.3387946424199,47.5380259465895,52.2459959504904,48.9393855806702,42.4608579978583,38.4991131947178,32.7536385339882,30.6618708717169,46.3609952847569,31.4920203727537,49.4419243276795,35.4827241072216,34.5033537483732,45.5423139202597,51.374635473948,36.515031810838,59.6465697853238,35.1686681635198,37.1773007744719,45.2622078954479,66.0429719581126,49.4924964970794,35.6714705870166,31.2324693098588,59.1210930001192,49.6970499362769,49.3882971633125,33.8612311282032,53.5603945763546,46.1884614092408,47.742057880423,32.6907791512404,32.0838751325955,48.2130055762142,32.7851664991315,46.1103893188668,47.4183583027263,43.9258282303692,64.0418675649136,49.6970499362769,41.7316611139198,83.5945251711351,43.1582871044668,40.6027525247878,43.1582871044668,46.0783458384836,37.6522478975542,36.8417329735041,32.943630481791,37.7379464820994,41.2605084530908,39.075004297979,43.7174496427738,38.1249958188536,37.0649871681025,34.7081540395076,60.0313986944109,81.5423355077419,56.4006130955595,32.7536385339882,42.8473017435789,31.3806784736076,32.7536385339882,42.1770344818032,50.9623916538222,50.1227746827924,36.060764638363,35.4667337826701,52.6457824958178,38.5391161812027,43.9399541895025,49.6970499362769,49.6970499362769,43.5011219730219,40.1475770813723,42.3105812927092,41.2430901076846
"vol",36.2492273037489,31.0444820701793,43.0301120757719,42.650648446025,38.7052101254137,20.3939298323233,33.9345939655543,33.5028567154783,37.2827579461681,33.4398938011957,35.0139608270815,44.0994705044145,43.9809049755976,37.9994877630026,29.0061640977387,40.9106093601938,30.3254648072452,33.3982718010012,25.2336405776088,38.6047388643961,29.0700046588645,31.5617081256697,46.108342142516,34.9160275234474,28.3462071483059,37.3761638570208,44.7306786860175,42.3160356813801,40.1032413006643,35.583168140584,37.7711564988386,30.2415051790423,29.4451740629361,28.9587468851074,37.533288760667,23.3929331712138,39.1931449022789,37.7376534776497,38.9058695898034,45.3814704402619,37.1317087215688,41.730213104343,40.8423025206332,41.0498429720804,37.7425457731755,40.6745872494764,30.1221862540802,48.3557879202708,22.4491665803044,26.8295298824315,38.8803698217271,32.883621242791,32.594791048988,36.6864837947973,27.2944589115836,38.4955336626755,36.4163212957389,37.2552573476488,39.2771088629187,32.7661599563034,47.9604931676684,36.7089938279849,60.0180702356868,39.7135114970053,34.3382580346261,30.6702353762421,36.781226653869,30.9691026702093,31.3101562900896,41.1459073385813,29.9162594861928,28.2521043600861,40.5748724740018,37.886161518368,30.3774870758541,41.7998719320725,40.8775346332908,42.4458410866451,28.9176631766743,33.4947797680984,33.772881594074,32.883621242791,45.8928239118148,53.9122109073956,37.9005563388857,37.7535307505343,33.1992418315908,26.4074794826521,38.3804452976948,30.3126047599513,36.0623685473149,25.533715912171,38.8447866431864,35.1038950290143,41.6801794906773,19.4095269901974,26.5465799904801,29.0256357337575,33.7626681929125,37.6530096723486,34.2522660902156,32.9387936120928,30.9418761960993,26.3763490604351,30.9463987466134,32.8966825544501,36.5150310311164,56.7457200601848,31.1919153999765,33.0955263704999,36.7703870003457,30.0103054813571,24.5411964386964,36.2163708824379,31.4555465787434,36.36061859073,32.883621242791,34.3018415897859,33.0422747974296,25.0945204989138,34.4770420698795,32.362118400654,35.9999004490735,32.4763218731567,21.5262735907572,31.6924129503764,36.8765476287683,35.6626302775436,38.424856282972,43.207160740883,32.883621242791,29.8851716088789,47.2108617557136,37.7425457731755,34.4219123802242,37.7425457731755,28.014234932938,36.7089938279849,38.6661290804033,37.2834134840362,36.725089009151,28.4639678208331,30.7638753038077,39.8809544296973,35.4949550327962,40.1973231413038,30.7786190350285,32.8214764788312,53.5246652092982,31.0288596291272,29.0256357337575,40.4554599354081,31.239098663979,29.0256357337576,38.8858689571919,40.3856329902073,40.7965821478375,35.1487698508841,35.8859883701241,28.7696363392289,37.6014741571467,34.6349585749045,32.883621242791,32.8836212427909,39.6755123030107,31.3146324481852,37.0199388311183,23.8143004801538
"mil",40.764406479055,69.8465980291395,45.1051339676647,37.6469382934513,44.4287096427212,26.5560515346321,34.2844453506348,33.6591889942525,44.0951206856805,75.9247079915292,41.6145951924288,56.0403333119715,80.7777709069949,47.4377413598277,32.175119816525,54.0171345327749,57.7418283011514,38.3294975360368,53.4146775447774,44.3080733742587,35.2663652502345,46.2651480073577,84.1627755129921,35.9405294237022,28.6013131855008,42.9041292280787,42.5308191710376,62.9097456785479,61.6706576782032,65.5281081571248,50.6583406392429,38.0794514052102,52.0216000374831,48.7599177142628,43.0894219917841,27.139182138035,39.3048237766048,35.0852261680585,42.2785756602216,36.8035328347801,42.6103209306048,45.3228930456771,46.8302405532908,44.628779922378,69.3689678687071,38.6426679238467,37.9525572551044,49.7793131252508,36.9266605532361,40.7087071217133,45.4635017083375,46.2372419427071,60.5941209146528,36.2280142225102,50.3473258803207,60.2152545214448,66.13585828076,42.3789104420678,72.1095111687683,31.3935974606099,55.2453997717497,42.1364465681528,34.0071116364904,36.8358013130299,60.2245884508163,36.3880213064897,51.5705152232896,51.4386683802355,35.6145295175966,49.4096978515983,37.0120842304913,28.5409797369112,35.8436668811746,37.0983577423613,37.039382277082,36.9013659076431,40.3848566991103,54.0167325562753,51.0244141988741,42.8507876875973,36.7966616191278,46.2372419427071,43.6268491186474,58.4625010316275,45.6290431547901,62.6929646117919,38.1193596819415,37.7848595936901,47.765108801796,31.8585515230852,35.6182992645045,35.918461323897,49.3564015755801,44.7045607558073,62.3820664765823,28.3254947736273,36.8344257734725,36.8940201601673,28.8634579805454,66.6328352362803,31.5396887682877,46.0878120451765,25.3385468801124,50.3456469165196,63.9391442416883,44.2839697884078,36.5150313461514,63.7501961443104,39.5843677430566,39.5810133781956,51.8374583275577,63.7165935804098,35.6657787306406,36.0926770728477,31.6935547998152,45.5277372751462,46.237241942707,61.1564745894932,37.920224904804,52.4537947344673,42.2793874757781,48.0286412517915,36.2485130933397,32.4977687262501,56.5628481178545,33.6112667367497,40.8653934063392,60.2837978133098,70.7644757694133,56.1927176257362,46.237241942707,100.751476970259,66.348238006155,69.3689678687071,40.5911405907027,69.3689678687071,44.3738260634738,42.1364465681528,38.4582904259568,33.9697528393526,38.7528822469182,45.2209268369639,44.5955242896968,47.9414924414645,65.9211635623969,60.3720394917878,39.0714062963765,59.2955184914456,68.0810325265802,65.6187447316453,36.8940201601673,43.9967260897999,33.2563659646862,36.8940201601673,41.3814275726655,58.5537037554338,47.0353704527845,40.3572278028769,36.9429731660918,52.2798928088997,43.1473562196012,59.9003203896978,46.237241942707,46.237241942707,47.7145091126465,45.9226337456174,68.0572126401469,42.1393192773098
"pcr",41.2053787938013,34.8695891447583,34.3417673242792,37.5526309969566,25.2254964398732,25.4064201514562,38.3517580175049,38.373143337088,36.1799715429843,45.788487925276,31.3059011353379,44.7601249441447,46.0914268798482,30.776578004086,25.5649563475488,40.9691638106099,43.4652506723451,21.8542974282629,26.5791288132272,25.1473180373716,29.0952014582332,31.3564655114375,48.3353038721096,33.8265824298392,32.0212103065988,24.4091187685894,34.9582850827053,34.1007202921155,42.3547644360092,38.131061331672,45.6849035157311,25.3961834989919,41.9401743425099,22.8702262236285,24.5114609693141,24.5280969606722,44.9140292956535,22.9939962955794,35.8680468058926,17.6717410580128,24.314234674508,38.5015353943432,26.5908382909037,37.8305433615507,39.5530018865445,36.6156356772273,36.770268148837,53.2251699412434,14.9140941447836,23.5378567290252,37.5743016562242,21.2390996476923,38.6628843915446,41.9779314116602,30.7454579809417,40.6949046151644,35.5670568314703,36.5752441469144,41.1566904685314,30.8804508560785,53.9122593668159,23.9890511210036,19.2749845610654,36.3887497903115,35.8467430250697,31.3853931165655,23.8998772314498,25.8168140748411,32.1738520767653,39.9145297665459,34.6514840385697,31.9289131879736,35.7480112219671,36.3873513557447,22.9634856421517,36.8374208957993,48.3066859415633,38.9010612156188,41.132789285669,43.4741609571545,23.9807316927626,21.2390996476923,35.8606829138489,22.7122205101504,36.741366580115,31.6402751151707,21.7412927673851,22.3830949619856,50.2718083151791,30.8936841428291,24.9213642581892,35.2806461398242,38.4963033712276,22.8851176936382,43.0293910861255,24.1281781224287,22.3793221175389,24.984842196487,25.242168925219,39.9921011060025,27.163353676084,21.4946078109055,32.5008301120171,27.5030414761111,31.115158294231,30.7037504893437,36.5150318047303,62.1100139717828,26.8933654809855,22.5998935577478,43.587961433248,34.6308697383468,22.0982074166783,41.3059793428188,35.8184630975715,34.459039457373,21.2390996476923,37.6279917200379,21.511803602047,29.7951694582934,21.8951562322492,36.872389617813,36.6689842544859,37.1086100325131,31.2570358540169,29.6085481612908,37.3069243526988,47.9231241458743,40.3051763707496,31.3638949351146,21.2390996476923,18.1969749013246,49.923274012198,39.5530018865445,31.969676613202,39.5530018865445,30.3287138610814,23.9890511210036,36.309940430727,36.7973414475362,26.0077030357853,40.8643899275692,30.6291927039121,38.6767948607404,49.2516753204879,36.9798532934115,26.5251761146903,41.8632307156017,49.0689450353386,23.2324022338474,24.984842196487,37.2628378148368,24.2203149309685,24.984842196487,39.4551500314047,61.1421137854122,39.2393283762679,22.9736197285686,34.7629722890132,36.8234636933028,24.5120416044841,29.2190350765958,21.2390996476923,21.2390996476923,38.4802019146859,31.1215907651282,38.8085126125353,33.8863052666967
"sgr",36.0983945956526,39.9195804930855,28.4625506582853,31.9044475083516,18.0477767743383,22.7326735786491,32.1792842322047,34.003087466584,36.4606242221521,57.5746418363867,35.4838567325329,41.9220892103801,34.0297357239732,46.2688772607965,27.0058255846121,34.5976114681385,56.8559393370393,15.659697415297,25.4277056954543,18.0019270768319,27.4587501890574,26.7441460795692,35.8331916803064,32.7298654511088,26.8322774060514,17.4557518131536,44.7306793908719,37.8428136801422,36.8072763525143,45.0463957837424,44.9279888524269,5.67831545836108,23.8870034738522,26.9832893632357,17.5270257867809,24.9632728709113,40.0580490315145,26.9598908881593,40.3238953199179,24.7977636519456,17.4324556077526,43.2407942905745,19.1226568418925,42.5529518543459,29.1901304186551,33.9819866906206,25.8962050676926,52.189911079488,35.2087536923076,15.5103475483974,46.4089285645732,26.7972120957761,37.8995547649111,38.2641464145966,25.5948328222393,32.3344849513057,32.5975478075887,28.6172758197206,30.3974532158128,33.1046766693594,35.0152529329687,17.1726335075149,16.2810977643401,33.2841947157062,38.2275978192656,28.8825934340894,30.044812929887,31.9197223617514,31.0258308714186,35.1260498921866,23.0477426949021,26.794883418097,30.3709176834208,30.283798551281,18.1394467802121,31.3364870582363,43.6545533480584,45.071043419738,23.4597659626608,40.6052712808177,29.7119673175901,26.7972120957761,45.8928246305046,55.8978184972203,32.2733072052036,40.7741878055186,15.5440224127756,24.7161601265172,37.0997849384574,31.0609679514856,36.1828675617012,30.4040032951167,36.0949866927971,25.8080422738246,41.8998353197299,15.2932733509989,23.0322062063686,36.4908536355852,25.2178765422459,34.150572521017,24.6963596319391,26.951005906531,34.9988847143021,26.8670481023297,36.5004569429623,28.4375918772249,36.5150345557138,44.5484080089334,39.1497745136662,31.1896219217098,27.2391286922771,22.8016955927209,22.590730639949,37.2200453794251,31.5909459721467,44.5582541055215,26.7972120957761,28.2790664783324,15.4042257590097,26.5494448912466,22.5985205225522,38.488268617239,29.8040236886812,33.1755799882935,28.030548272326,29.0151657948104,40.5755241422766,51.0431067875087,29.6940930398251,32.1486905552344,26.7972120957761,40.49257226807,46.4593068696789,29.1901304186551,29.2327665190688,29.1901304186551,39.4039404598317,17.1726335075149,36.2686278640965,30.3618207173956,34.7717156599314,20.6424946029339,26.2041918549129,34.0087296552326,32.2845515559264,45.1824851975265,38.6445145476624,28.7296095107881,56.8286531717095,30.4515640473773,36.4908536355852,41.9436686784824,26.7886518290302,36.4908536355852,42.1998674112267,45.5421086046938,34.4692805002351,16.4183380111756,33.6321360988229,25.1281855486915,17.5615318314257,43.7976146365596,26.7972120957761,26.7972120957761,33.8236426091655,26.542626954868,28.6301008743625,19.2551309326799
"ofd",46.5477487422305,36.350748220191,57.7523020604959,37.8417347823144,44.8570906760302,27.4404756046399,35.610366849372,34.9101217997956,44.4927286830112,29.299520895177,39.2853249330579,45.0627881591845,46.1479371798842,41.7215411557035,29.2948537695366,47.349424640316,50.1847050199778,38.6821207646869,40.0916060271689,44.7418038377803,36.5977268822552,40.4545340383762,48.3088125574456,42.9850729693424,29.7108688164096,43.3098512993186,42.3418432630545,42.1263213466406,44.8078268242232,41.5691222444911,41.7094962009795,44.2471716661485,42.0380458672589,40.1111107630993,43.4944849443458,35.6741031626795,40.7535648281183,35.4952714252573,40.3292746500024,37.4595577165154,42.9946406704,43.2496180270163,47.2997879739507,42.5614170803397,39.6079311412092,40.0574358871679,39.5360763074589,34.8115788017965,38.750183369813,27.3783925446587,45.6672845337902,37.5304525592779,43.1947902762956,37.5828493980588,38.1524346839516,41.1701367118976,43.1011924930183,49.7489302411442,41.2126799462212,32.7442758066875,43.4994225229214,42.529297857849,36.4070335172873,36.952166398957,40.5441185817189,33.8264583545517,41.9430468739234,39.3007575997021,37.0682858794014,43.8567986619557,42.3655601708196,29.6440475945215,36.0354154771008,35.2535706880982,38.3666051926496,37.1058056415505,41.0788646775683,47.470164471359,41.2747615958831,35.605154994628,36.32244044276,37.5304525592779,43.4423947054706,37.6083942274937,40.4385460547188,32.6437742784136,38.4609115037819,32.5075700730422,43.5258914916678,32.2652932734571,39.9633453395274,34.5387039447535,42.7521384329574,37.8246982309121,45.9392733823987,36.0240424827247,40.1963936414398,35.2986663380474,26.5234188216617,39.7939721621648,32.5332787401329,37.5389679745503,35.2710107142034,40.6661613412864,37.1278859793901,39.5331980904045,36.5150315879486,48.4922891836538,37.8820010703526,29.364692893205,28.4369917928943,41.8019526065883,37.2594508345126,37.3959304743896,32.8273233505736,41.5607453863739,37.5304525592779,43.202114900433,38.2926544863879,38.8313657837609,34.3726447665295,31.9075951837548,36.1718866192054,33.6821816962436,40.5936874544275,30.8240541686101,40.9651954150825,38.5931470171616,40.3111589188957,47.7878232627647,37.5304525592779,36.7346501580039,87.106060480668,39.6079311412092,39.0065089102983,39.6079311412092,33.3054979491322,42.529297857849,38.7502023061802,31.8448437547482,37.1376649915746,37.171723497519,39.0539553113135,42.5259875281791,32.5283726758263,46.543617150805,37.3900523820983,44.9250617729524,59.8462157092604,45.2442284642661,35.2986663380474,41.9485269598422,35.8721956383165,35.2986663380474,34.6232739643375,36.6729534258084,46.1560742734574,40.7314364028051,44.1986172929939,39.3257174047451,43.5661709297029,45.9934290928721,37.5304525592779,37.5304525592779,42.3119947066389,40.1463847930478,38.8415024240283,34.1070326233787
"b_t",45.535016317373,68.9554184567064,48.0516239190086,36.2095309179371,46.4506253635247,35.9578128857151,39.6653558977564,35.4952689524419,47.599767083524,42.108994274798,38.0969426457714,51.2544178109164,49.936761407309,40.5278765340429,51.2029486024823,45.9291689651631,58.4765608823198,40.0585720587238,55.0019412038059,46.321844618957,32.7865823793349,50.6712100669823,52.1862366724414,37.7160879970291,33.1162446175325,44.8655738971645,44.7306773467193,54.6865470341817,49.9415892658273,40.7127093944444,54.392660542923,61.3116054093911,51.4773834357779,53.69563512512,45.0580181254551,35.3333875492053,44.9550063460124,37.9692207965626,36.7602453914561,39.5930286322736,44.5203632837286,39.4478962510532,48.9230299254967,38.7846976678294,42.8664298554821,38.917380502781,40.5307757780345,43.6404071366761,29.914603535766,43.998514923991,42.0092244449115,40.2732779124126,49.59116104622,38.711861180064,55.4275891248162,48.7518893931407,53.406263099985,61.0797225996904,44.5948204052726,36.8759246710936,61.3543974955375,44.0472408339984,51.1909669055555,42.6801919015562,52.3797801339081,33.4478488005905,44.9494899884486,33.4573122133553,37.1116283671319,53.1831891650807,39.3557031337245,33.0130486955259,34.4865135360417,37.4030360215792,58.8417023052683,35.5172441576852,44.6464460670009,60.3261934084501,50.5170961784499,41.065477846311,43.5026802356612,40.2732779124126,45.8928225400585,51.0012981541653,49.1566106598932,46.0157339391373,39.8516856710072,36.8863143671757,46.3007349971407,33.3612019805269,44.1401684470174,43.3134346777096,45.5214429024095,51.1732150004881,43.3528512289098,35.4914272705898,48.8931957002928,45.1090456453195,31.0861733156291,45.4130611247928,39.4335013057676,40.190970099273,43.3603718899254,44.5152087875142,66.2830738006754,56.1105163561701,39.262195589417,67.1819986367749,48.3149206502328,43.759199958193,29.5771710586182,57.8486277601031,58.0935985193947,35.2341637987692,33.507029423165,42.4702993498368,40.2732779124126,45.9899295756746,39.6390256660055,48.3396291429428,38.4876024389074,44.828325198743,46.1623598453503,35.7398157487699,49.9538889905359,41.1357124976044,44.5124330106172,41.9070586435269,43.6228453868038,53.9608978451839,40.2732779124126,40.1539355548372,96.854523809058,42.8664298554821,42.4157464993357,42.8664298554821,48.6966387152011,44.0472408339984,42.9996020859162,35.3827043362563,37.7782488428996,57.4867498365977,48.6996699077353,51.6210515619314,41.036444382131,40.0275965202635,47.7147639214885,62.5291915403501,76.0178740702771,37.8894231389628,45.1090456453195,38.2085250895235,40.1388866562939,45.1090456453194,45.5483028626099,42.5119322252524,54.4393229922397,42.2025776386855,38.7709167797504,54.6728802789238,45.1019790913996,43.2625242115284,40.2732779124126,40.2732779124126,51.3852198799815,50.2970492997606,42.0298753790638,41.7597738901087
"tex",42.858495944399,52.6061543768819,64.2125887219622,57.0050055671788,54.0750705919002,52.1751044316533,56.4481906845553,49.6874248104787,123.514280732904,53.1846625476734,64.8566949499982,63.0050187562348,53.0163558727547,44.5517498901632,65.1620568014742,56.4732722836446,100.238927871058,46.5740014947843,53.5986031207369,53.9395950715626,53.4277129536977,43.0857838340882,55.5270358953116,54.3086033869033,47.2809881874652,52.1664123667946,45.4757964538622,4.91320232338913,56.9041113436996,58.6909953412526,53.1902888644648,5.67831545836108,42.6193814351321,45.4278117139868,52.392575687392,75.8338133397698,58.5987131306086,64.5746754088372,77.4652929974793,84.2615154306625,51.7709804061159,82.7907064111605,57.0466708446743,81.9250752276046,45.5035665275652,52.4637016480905,67.6077166396494,49.2426770415612,51.6883044697397,44.9514871739438,58.1602490047117,58.3755283861177,64.6330166885421,51.8762359131484,51.2327522200277,52.2015183808711,53.0632482458158,59.6243580211306,47.3426946981973,56.6010486648587,64.052705374451,51.2269229614003,82.2645237514729,70.7059274690116,4.70086030153519,65.4277598977953,65.0374279749389,45.0865547119217,44.3204263908934,68.876093615212,56.4249814536238,46.9479734918417,54.239771837994,72.0097167015356,60.9968858423128,55.8832870552297,56.2451103700482,65.0624511414382,41.8284280610161,73.9039216334606,41.4178629261226,58.3755283861177,46.6726326859581,50.0516500547912,63.8460729314354,34.7414797233761,46.2977973750243,45.6484242611849,63.8033533133605,60.6304363698491,68.0980122455516,67.4043689172887,72.956968942911,64.8051534645712,48.2603378249198,51.9214512813938,60.9781977264463,61.3172820273679,42.6227544904049,70.3231859287067,65.671668152456,58.086608999131,37.2565359766683,52.4457345530481,64.9791348885343,47.8318943904751,53.7082964449895,55.7910240491217,65.6045483728923,51.843220562224,40.2816185586986,41.7062245755158,61.2067460495355,50.4104338579564,46.8221501502723,36.3958990658793,58.3755283861177,64.3375840335149,46.1793421944276,57.8118829376354,52.4204490607354,28.4964779982905,61.5495873731714,50.6989015948517,39.0703557081916,56.8160735823319,64.4963442517026,44.3415460422499,46.3618874031858,56.9605931417202,58.3755283861177,45.3851756665741,58.9016206795883,45.5035665275652,56.2308867201213,45.5035665275652,3.96006419533404,51.2269229614003,62.5757817516069,57.9203278585649,35.4200944286059,58.8973634580856,41.4970477006247,66.9335655587072,41.3263862586348,60.6859052770307,64.7976270950839,62.5541647868136,81.9729372179972,4.97005229223529,61.3172820273679,80.9168063718617,58.931514521429,61.3172820273679,34.7181328589019,53.2726755004664,62.3608830730914,49.0506428036073,55.8737375315861,55.0384164788556,52.515087474915,52.0734969889794,58.3755283861177,58.3755283861177,66.6582152086618,42.773424618535,44.6338261269331,34.5368437039225
